path,line,voltage_v,current_reading,current_read_attempts,current_read_warning,measured_current_mA,current_std_mA,current_sample_1_mA,current_sample_2_mA,current_sample_3_mA,current_sample_4_mA,current_sample_5_mA,current_sample_6_mA,current_sample_7_mA,current_sample_8_mA,current_sample_9_mA,current_sample_10_mA,expected_current_mA,relative_current_error,relative_current_std,voltage_before,voltage_after,current_layer,voltage,min_check_voltage,current_mA
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,19,,,,,,,,,,,,,,,,,,,,3.523,3.532254213609897,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,27,,,,,,,,,,,,,,,,,,,,3.532,3.632,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,34,,,,,,,,,,,,,,,,,,,,3.632,3.6313392069859884,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,45,,,,,,,,,,,,,,,,,,,,3.631,3.631,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,56,,,,,,,,,,,,,,,,,,,,3.631,3.631,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,65,,,,,,,,,,,,,,,,,,,,3.631,3.631,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,71,,,,,,,,,,,,,,,,,,,,3.631,3.630997841630664,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\heater_update_log.csv,81,,,,,,,,,,,,,,,,,,,,3.631,3.631,3,,,
results\LayerwiseLossOptimize\run_20260703_092339_layer3_resume\upload_voltage_failure_log.csv,3,,,,,,,,,,,,,,,,,,,,,,,3.631,0.5,-0.12220868323663461
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,76,,,,,,,,,,,,,,,,,,,,3.502,3.512618463457352,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,83,,,,,,,,,,,,,,,,,,,,3.513,3.522812593007878,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,91,,,,,,,,,,,,,,,,,,,,3.523,3.531498630497806,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,99,,,,,,,,,,,,,,,,,,,,3.531,3.5382226570734163,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,107,,,,,,,,,,,,,,,,,,,,3.538,3.544324576209109,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,115,,,,,,,,,,,,,,,,,,,,3.544,3.5492504111182663,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,124,,,,,,,,,,,,,,,,,,,,3.549,3.5534798855597374,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,132,,,,,,,,,,,,,,,,,,,,3.553,3.5569278790139216,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,140,,,,,,,,,,,,,,,,,,,,3.557,3.5618810049942082,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,147,,,,,,,,,,,,,,,,,,,,3.562,3.5682404231061313,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,155,,,,,,,,,,,,,,,,,,,,3.568,3.572028802059802,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,163,,,,,,,,,,,,,,,,,,,,3.572,3.574999956438722,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,173,,,,,,,,,,,,,,,,,,,,3.575,3.5773701513520404,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,180,,,,,,,,,,,,,,,,,,,,3.577,3.5789560095506854,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\heater_update_log.csv,187,,,,,,,,,,,,,,,,,,,,3.579,3.5803941922210525,3,,,
results\LayerwiseLossOptimize\run_20260704_064718\upload_voltage_failure_log.csv,60,,,,,,,,,,,,,,,,,,,,,,,4.332,0.5,
results\LayerwiseLossOptimize\run_20260704_064718\upload_voltage_failure_log.csv,170,,,,,,,,,,,,,,,,,,,,,,,3.579,0.5,-0.12192977098759651
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,84,,,,,,,,,,,,,,,,,,,,3.502,3.51406537574513,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,91,,,,,,,,,,,,,,,,,,,,3.514,3.5261469561265626,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,99,,,,,,,,,,,,,,,,,,,,3.526,3.536817296406568,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,107,,,,,,,,,,,,,,,,,,,,3.537,3.5418037295817872,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,115,,,,,,,,,,,,,,,,,,,,3.542,3.55070538181285,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,123,,,,,,,,,,,,,,,,,,,,3.551,3.5585256664183875,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,131,,,,,,,,,,,,,,,,,,,,3.559,3.5650869719918137,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,139,,,,,,,,,,,,,,,,,,,,3.565,3.5662109263568875,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,148,,,,,,,,,,,,,,,,,,,,3.566,3.5678058150196263,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,156,,,,,,,,,,,,,,,,,,,,3.568,3.568,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,164,,,,,,,,,,,,,,,,,,,,3.568,3.569289503581126,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,172,,,,,,,,,,,,,,,,,,,,3.569,3.5700476790454956,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\heater_update_log.csv,181,,,,,,,,,,,,,,,,,,,,3.57,3.5700156587095924,3,,,
results\LayerwiseLossOptimize\run_20260705_112145\upload_voltage_failure_log.csv,111,,,,,,,,,,,,,,,,,,,,,,,3.551,0.5,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,84,,,,,,,,,,,,,,,,,,,,3.502,3.5156600088656735,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,91,,,,,,,,,,,,,,,,,,,,3.516,3.528496256873007,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,99,,,,,,,,,,,,,,,,,,,,3.528,3.5386967686834563,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,107,,,,,,,,,,,,,,,,,,,,3.539,3.547745669727215,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,115,,,,,,,,,,,,,,,,,,,,3.548,3.5549489706256376,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,125,,,,,,,,,,,,,,,,,,,,3.555,3.5622669107021174,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,131,,,,,,,,,,,,,,,,,,,,3.562,3.5675089435730083,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,139,,,,,,,,,,,,,,,,,,,,3.568,3.57207378415585,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,148,,,,,,,,,,,,,,,,,,,,3.572,3.5739075187101945,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,156,,,,,,,,,,,,,,,,,,,,3.574,3.5754584314953215,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,164,,,,,,,,,,,,,,,,,,,,3.575,3.576140167311131,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\heater_update_log.csv,172,,,,,,,,,,,,,,,,,,,,3.576,3.5768719188464373,3,,,
results\LayerwiseLossOptimize\run_20260706_085735\upload_voltage_failure_log.csv,452,,,,,,,,,,,,,,,,,,,,,,,3.577,0.5,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,76,,,,,,,,,,,,,,,,,,,,4.155,4.216443902372682,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,83,,,,,,,,,,,,,,,,,,,,4.216,4.249968597566989,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,90,,,,,,,,,,,,,,,,,,,,4.25,4.265916936222443,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,99,,,,,,,,,,,,,,,,,,,,4.266,4.274936994746096,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,107,,,,,,,,,,,,,,,,,,,,4.275,4.276906592223172,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,117,,,,,,,,,,,,,,,,,,,,4.277,4.282839991411499,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,123,,,,,,,,,,,,,,,,,,,,4.283,4.2870359527934605,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,132,,,,,,,,,,,,,,,,,,,,4.287,4.289552777241119,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,139,,,,,,,,,,,,,,,,,,,,4.29,4.2979221807477455,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,147,,,,,,,,,,,,,,,,,,,,4.298,4.30330471248112,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,155,,,,,,,,,,,,,,,,,,,,4.303,4.3066848831904165,3,,,
results\LayerwiseLossOptimize\run_20260716_224053\heater_update_log.csv,163,,,,,,,,,,,,,,,,,,,,4.307,4.311120337533071,3,,,
results\LayerwiseLossOptimize\run_20260722_142903\heater_update_log.csv,20,,,,,,,,,,,,,,,,,,,,4.048,4.148,3,,,
results\LayerwiseLossOptimize\run_20260722_170042\heater_current_diagnostics\all_128_port_currents.csv,76,4.332,,,,7.127301736449911,0.0013092632351632716,,,,,,,,,,,,,,,,,,,
results\LayerwiseLossOptimize\run_20260722_170042\heater_current_diagnostics\all_128_port_current_samples.csv,76,,,,,,,7.127301736449911,7.127301736449911,7.127301736449911,7.124028578362003,7.127301736449911,,,,,,,,,,,,,,
results\LayerwiseLossOptimize\run_20260722_170042\heater_current_diagnostics\all_heater_current_diagnostics.csv,24,4.332,,,,7.127301736449911,0.0013092632351632716,,,,,,,,,,,7.988962576053296,-0.10785641206859453,0.00016388401155961773,,,,,,
results\LayerwiseLossOptimize\run_20260722_170042\heater_current_diagnostics\channel_3_4_path_heater_diagnostics.csv,9,4.332,,,,7.127301736449911,0.0013092632351632716,,,,,,,,,,,7.988962576053296,-0.10785641206859453,0.00016388401155961773,,,,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,108,,,,,,,,,,,,,,,,,,,,4.332,4.275196170373756,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,114,,,,,,,,,,,,,,,,,,,,4.275,4.175000000000001,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,123,,,,,,,,,,,,,,,,,,,,4.175,4.136231432218292,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,131,,,,,,,,,,,,,,,,,,,,4.136,4.116157226099956,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,142,,,,,,,,,,,,,,,,,,,,4.116,4.133105135780095,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,147,,,,,,,,,,,,,,,,,,,,4.133,4.120372139046968,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,155,,,,,,,,,,,,,,,,,,,,4.12,4.206673992666279,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,163,,,,,,,,,,,,,,,,,,,,4.207,4.141446266388815,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\heater_update_log.csv,170,,,,,,,,,,,,,,,,,,,,4.141,4.18969876117178,3,,,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\upload_voltage_failure_log.csv,358,,,,,,,,,,,,,,,,,,,,,,,4.19,0.5,
results\LayerwiseLossOptimizeBarInit\run_20260708_100039\upload_voltage_failure_log.csv,559,,,,,,,,,,,,,,,,,,,,,,,4.19,0.5,
