global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_role,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
5,3,optimized,,4,0.016586524290955685,0.016586524290955685,MZI6_arm1,previous_layer_compensation,8,6,1,3.516,3.516,0.06719998892132333,False,7,0.1
5,3,optimized,,4,0.016586524290955685,0.016585464072246217,MZI5_arm0,previous_layer_compensation,11,5,0,3.531,3.531835256631809,-0.06682053054473376,True,4,0.0125
5,3,optimized,,4,0.016585464072246217,0.016585464072246217,MZI6_arm0,previous_layer_compensation,12,6,0,3.202,3.202,-0.06035038553025219,False,7,0.1
5,3,optimized,,5,0.017055907405636308,0.016284157609238122,MZI10_arm0,current_layer,75,10,0,5.437,5.4294886033580765,0.07511396641923904,True,1,0.1
5,3,optimized,,5,0.016284157609238122,0.016096964811952923,MZI11_arm1,current_layer,70,11,1,5.497,5.5,-0.08337928998829973,True,1,0.1
5,3,optimized,,5,0.016096964811952923,0.01569595637002688,MZI10_arm1,current_layer,71,10,1,4.273,4.2795544537251695,-0.06554453725169954,True,1,0.1
5,3,optimized,,5,0.01569595637002688,0.01566206506965191,MZI11_arm0,current_layer,74,11,0,3.805,3.8028492781163816,0.043014437672374936,True,2,0.05
5,3,optimized,,5,0.01566206506965191,0.015606972405020939,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.03050639703832936,True,2,0.05
5,3,optimized,,5,0.015606972405020939,0.015446477845944433,MZI9_arm0,current_layer,76,9,0,5.494,5.4929019812756,0.021960374488000964,True,2,0.05
5,3,optimized,,5,0.015446477845944433,0.015218199589133787,MZI6_arm1,previous_layer_compensation,8,6,1,3.516,3.509681921959248,0.06318078040752115,True,1,0.1
5,3,optimized,,5,0.015218199589133787,0.01482418032554608,MZI5_arm0,previous_layer_compensation,11,5,0,3.532,3.539227806865196,-0.07227806865195907,True,1,0.1
5,3,optimized,,5,0.01482418032554608,0.014326598871128101,MZI5_arm1,previous_layer_compensation,7,5,1,3.884,3.8794962287845207,0.045037712154793026,True,1,0.1
5,3,optimized,,5,0.014326598871128101,0.014268560713426564,MZI6_arm0,previous_layer_compensation,12,6,0,3.202,3.206992640208816,-0.0499264020881593,True,1,0.1
5,3,optimized,,6,0.014374224788793594,0.014320461365208976,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.07335855738509921,True,1,0.1
5,3,optimized,,6,0.014320461365208976,0.01389962714201611,MZI10_arm0,current_layer,75,10,0,5.429,5.421482968569532,0.07517031430468311,True,1,0.1
5,3,optimized,,6,0.01389962714201611,0.013746846160460303,MZI10_arm1,current_layer,71,10,1,4.28,4.2821561468337555,-0.043122936675101246,True,2,0.05
5,3,optimized,,6,0.013746846160460303,0.013690191043502019,MZI11_arm0,current_layer,74,11,0,3.803,3.798918316557464,0.04081683442536114,True,1,0.1
5,3,optimized,,6,0.013690191043502019,0.01367726783630012,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.026593963354247303,True,1,0.1
5,3,optimized,,6,0.01367726783630012,0.01347904617555339,MZI9_arm0,current_layer,76,9,0,5.493,5.490611242859912,0.023887571400885113,True,1,0.1
5,3,optimized,,6,0.01347904617555339,0.013312633628151348,MZI5_arm0,previous_layer_compensation,11,5,0,3.539,3.5440580098385106,-0.0505800983851053,True,1,0.1
5,3,optimized,,6,0.013312633628151348,0.0131457435736596,MZI6_arm1,previous_layer_compensation,8,6,1,3.51,3.505353052559932,0.046469474400677016,True,1,0.1
5,3,optimized,,6,0.0131457435736596,0.013127748561318774,MZI6_arm0,previous_layer_compensation,12,6,0,3.207,3.2104487347086654,-0.03448734708665801,True,1,0.1
