sample_index,feature_csv_0,feature_csv_1,feature_csv_2,feature_csv_3,feature_csv_4,feature_csv_5,feature_csv_6,feature_csv_7,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,expected_output_power_from_csv_0,expected_output_power_from_csv_1,expected_output_power_from_csv_2,expected_output_power_from_csv_3,expected_output_power_from_csv_4,expected_output_power_from_csv_5,expected_output_power_from_csv_6,expected_output_power_from_csv_7,estimated_feature_diag_0,feature_error_diag_0,estimated_feature_diag_1,feature_error_diag_1,estimated_feature_diag_2,feature_error_diag_2,estimated_feature_diag_3,feature_error_diag_3,estimated_feature_diag_4,feature_error_diag_4,estimated_feature_diag_5,feature_error_diag_5,estimated_feature_diag_6,feature_error_diag_6,estimated_feature_diag_7,feature_error_diag_7,estimated_feature_lstsq_0,feature_error_lstsq_0,estimated_feature_lstsq_1,feature_error_lstsq_1,estimated_feature_lstsq_2,feature_error_lstsq_2,estimated_feature_lstsq_3,feature_error_lstsq_3,estimated_feature_lstsq_4,feature_error_lstsq_4,estimated_feature_lstsq_5,feature_error_lstsq_5,estimated_feature_lstsq_6,feature_error_lstsq_6,estimated_feature_lstsq_7,feature_error_lstsq_7,fitted_output_power_lstsq_0,fitted_output_power_lstsq_1,fitted_output_power_lstsq_2,fitted_output_power_lstsq_3,fitted_output_power_lstsq_4,fitted_output_power_lstsq_5,fitted_output_power_lstsq_6,fitted_output_power_lstsq_7,feature_mae_diag,feature_max_abs_error_diag,feature_mae_lstsq,feature_max_abs_error_lstsq,output_power_mae_vs_csv_expected,output_power_max_abs_error_vs_csv_expected
732,0.0,0.0,0.0,0.0,0.8862745098039215,0.0,0.0,0.0,3.281878e-07,6.858502e-07,1.56608e-06,1.525681e-06,0.0001013388,9.619902e-07,9.034122e-07,7.185347e-07,0.0,0.0,0.0,0.0,0.00010635294117647057,0.0,0.0,0.0,0.0027348983333333335,0.0027348983333333335,0.005715418333333333,0.005715418333333333,0.013050666666666667,0.013050666666666667,0.012714008333333334,0.012714008333333334,0.8444900000000001,-0.041784509803921455,0.008016585000000001,0.008016585000000001,0.007528435000000001,0.007528435000000001,0.005987789166666667,0.005987789166666667,0.0027348983333333335,0.0027348983333333335,0.005715418333333333,0.005715418333333333,0.013050666666666667,0.013050666666666667,0.012714008333333334,0.012714008333333334,0.8444900000000001,-0.041784509803921455,0.008016585000000001,0.008016585000000001,0.007528435000000001,0.007528435000000001,0.005987789166666667,0.005987789166666667,3.281878e-07,6.858502e-07,1.56608e-06,1.525681e-06,0.0001013388,9.619902e-07,9.034122e-07,7.185347e-07,0.012191538829656848,0.041784509803921455,0.012191538829656848,0.041784509803921455,1.462984659558821e-06,5.014141176470569e-06
733,0.0,0.0,0.0,0.8862745098039215,0.0,0.0,0.0,0.0,2.353081e-07,9.265416e-07,1.60961e-06,9.990838e-05,1.593481e-06,5.856974e-07,7.372205e-07,8.438936e-07,0.0,0.0,0.0,0.00010635294117647057,0.0,0.0,0.0,0.0,0.0019609008333333336,0.0019609008333333336,0.00772118,0.00772118,0.013413416666666669,0.013413416666666669,0.8325698333333335,-0.053704676470588075,0.013279008333333335,0.013279008333333335,0.004880811666666667,0.004880811666666667,0.006143504166666668,0.006143504166666668,0.007032446666666667,0.007032446666666667,0.0019609008333333336,0.0019609008333333336,0.00772118,0.00772118,0.013413416666666669,0.013413416666666669,0.8325698333333335,-0.053704676470588075,0.013279008333333333,0.013279008333333333,0.004880811666666667,0.004880811666666667,0.006143504166666668,0.006143504166666668,0.007032446666666667,0.007032446666666667,2.353081e-07,9.265416e-07,1.60961e-06,9.990838e-05,1.5934809999999998e-06,5.856974e-07,7.372205e-07,8.438936e-07,0.013516993100490175,0.053704676470588075,0.013516993100490177,0.053704676470588075,1.6220391720588202e-06,6.444561176470562e-06
734,0.0,0.0,0.0,0.0,0.2627450980392157,0.0,0.0,0.0,2.81525e-07,6.848815e-07,1.448485e-06,5.27126e-07,2.787074e-05,8.196645e-07,8.04621e-07,7.2554e-07,0.0,0.0,0.0,0.0,3.152941176470588e-05,0.0,0.0,0.0,0.002346041666666667,0.002346041666666667,0.005707345833333334,0.005707345833333334,0.012070708333333334,0.012070708333333334,0.004392716666666667,0.004392716666666667,0.23225616666666668,-0.030488931372549016,0.006830537500000001,0.006830537500000001,0.006705175000000001,0.006705175000000001,0.006046166666666668,0.006046166666666668,0.0023460416666666664,0.0023460416666666664,0.005707345833333334,0.005707345833333334,0.012070708333333334,0.012070708333333334,0.004392716666666667,0.004392716666666667,0.23225616666666668,-0.030488931372549016,0.006830537500000001,0.006830537500000001,0.006705175000000001,0.006705175000000001,0.006046166666666668,0.006046166666666668,2.815249999999999e-07,6.848815e-07,1.448485e-06,5.27126e-07,2.787074e-05,8.196645e-07,8.04621e-07,7.2554e-07,0.00932345287990196,0.030488931372549016,0.009323452879901961,0.030488931372549016,1.1188143455882348e-06,3.658671764705878e-06
735,0.0,0.0,0.0,0.2627450980392157,0.0,0.0,0.0,0.0,2.379287e-07,8.060347e-07,2.916402e-07,2.842985e-05,6.680027e-07,5.606279e-07,7.347667e-07,7.949716e-07,0.0,0.0,0.0,3.152941176470588e-05,0.0,0.0,0.0,0.0,0.001982739166666667,0.001982739166666667,0.006716955833333334,0.006716955833333334,0.0024303350000000005,0.0024303350000000005,0.23691541666666668,-0.025829681372549013,0.005566689166666668,0.005566689166666668,0.004671899166666667,0.004671899166666667,0.006123055833333333,0.006123055833333333,0.006624763333333334,0.006624763333333334,0.001982739166666667,0.001982739166666667,0.006716955833333334,0.006716955833333334,0.0024303350000000005,0.0024303350000000005,0.23691541666666668,-0.025829681372549013,0.005566689166666667,0.005566689166666667,0.004671899166666667,0.004671899166666667,0.006123055833333333,0.006123055833333333,0.006624763333333334,0.006624763333333334,2.379287e-07,8.060347e-07,2.916402e-07,2.842985e-05,6.680026999999999e-07,5.606279e-07,7.347667e-07,7.949716e-07,0.0074932648590686265,0.025829681372549013,0.0074932648590686265,0.025829681372549013,8.991917830882347e-07,3.099561764705878e-06
736,0.0,0.0,0.0,0.0,0.6352941176470586,0.0,0.0,0.0,3.097869e-07,6.920656e-07,1.519992e-06,1.125339e-06,7.134387e-05,9.39471e-07,8.676982e-07,7.23147e-07,0.0,0.0,0.0,0.0,7.623529411764702e-05,0.0,0.0,0.0,0.0025815575,0.0025815575,0.005767213333333333,0.005767213333333333,0.012666600000000002,0.012666600000000002,0.009377825000000001,0.009377825000000001,0.5945322500000001,-0.04076186764705847,0.007828925,0.007828925,0.007230818333333334,0.007230818333333334,0.0060262250000000005,0.0060262250000000005,0.0025815575,0.0025815575,0.005767213333333333,0.005767213333333333,0.012666600000000002,0.012666600000000002,0.009377825000000001,0.009377825000000001,0.5945322500000001,-0.04076186764705847,0.007828925,0.007828925,0.007230818333333334,0.007230818333333334,0.0060262250000000005,0.0060262250000000005,3.097869e-07,6.920656e-07,1.519992e-06,1.125339e-06,7.134387e-05,9.39471e-07,8.676982e-07,7.23147e-07,0.011530128976715643,0.04076186764705847,0.011530128976715641,0.04076186764705847,1.3836154772058768e-06,4.8914241176470125e-06
737,0.0,0.0,0.0,0.6352941176470586,0.0,0.0,0.0,0.0,2.36197e-07,8.830174e-07,9.350441e-07,7.159569e-05,1.238149e-06,5.743611e-07,7.325668e-07,8.305435e-07,0.0,0.0,0.0,7.623529411764702e-05,0.0,0.0,0.0,0.0,0.0019683083333333334,0.0019683083333333334,0.007358478333333334,0.007358478333333334,0.007792034166666668,0.007792034166666668,0.5966307500000001,-0.038663367647058466,0.010317908333333334,0.010317908333333334,0.0047863425000000005,0.0047863425000000005,0.006104723333333334,0.006104723333333334,0.0069211958333333335,0.0069211958333333335,0.0019683083333333334,0.0019683083333333334,0.007358478333333334,0.007358478333333334,0.007792034166666667,0.007792034166666667,0.5966307500000001,-0.038663367647058466,0.010317908333333334,0.010317908333333334,0.0047863425000000005,0.0047863425000000005,0.006104723333333334,0.006104723333333334,0.0069211958333333335,0.0069211958333333335,2.3619699999999998e-07,8.830174e-07,9.350440999999999e-07,7.159569e-05,1.238149e-06,5.743611e-07,7.325668e-07,8.305435e-07,0.010489044810048975,0.038663367647058466,0.010489044810048977,0.038663367647058466,1.2586853772058768e-06,4.639604117647015e-06
738,0.0,0.0,0.5607843137254902,0.0,0.0,0.0,0.0,0.0,3.157951e-07,6.542339e-07,5.872073e-05,6.090485e-06,3.226002e-07,5.65496e-07,8.106996e-07,7.317531e-07,0.0,0.0,6.729411764705881e-05,0.0,0.0,0.0,0.0,0.0,0.0026316258333333336,0.0026316258333333336,0.005451949166666667,0.005451949166666667,0.4893394166666667,-0.07144489705882351,0.05075404166666667,0.05075404166666667,0.002688335,0.002688335,0.004712466666666667,0.004712466666666667,0.00675583,0.00675583,0.006097942500000001,0.006097942500000001,0.0026316258333333336,0.0026316258333333336,0.005451949166666667,0.005451949166666667,0.4893394166666667,-0.07144489705882351,0.05075404166666667,0.05075404166666667,0.002688335,0.002688335,0.004712466666666667,0.004712466666666667,0.00675583,0.00675583,0.006097942500000001,0.006097942500000001,3.157951e-07,6.542339e-07,5.872073e-05,6.090485e-06,3.226002e-07,5.65496e-07,8.106996e-07,7.317531e-07,0.018817135986519608,0.07144489705882351,0.018817135986519608,0.07144489705882351,2.2580563183823517e-06,8.573387647058815e-06
739,0.0,0.5607843137254902,0.0,0.0,0.0,0.0,0.0,0.0,3.735674e-06,6.145264e-05,1.92625e-06,1.422037e-07,1.239326e-07,6.288219e-07,7.228766e-07,8.116246e-07,0.0,6.729411764705881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03113061666666667,0.03113061666666667,0.5121053333333334,-0.04867898039215679,0.016052083333333335,0.016052083333333335,0.0011850308333333334,0.0011850308333333334,0.0010327716666666668,0.0010327716666666668,0.005240182500000001,0.005240182500000001,0.0060239716666666675,0.0060239716666666675,0.0067635383333333335,0.0067635383333333335,0.03113061666666667,0.03113061666666667,0.5121053333333333,-0.0486789803921569,0.016052083333333335,0.016052083333333335,0.0011850308333333334,0.0011850308333333334,0.0010327716666666668,0.0010327716666666668,0.005240182500000001,0.005240182500000001,0.0060239716666666675,0.0060239716666666675,0.0067635383333333335,0.0067635383333333335,3.735674e-06,6.145263999999998e-05,1.92625e-06,1.422037e-07,1.239326e-07,6.288219e-07,7.228766e-07,8.116246e-07,0.014513396924019598,0.04867898039215679,0.014513396924019612,0.0486789803921569,1.741607630882352e-06,5.841477647058814e-06
740,0.0,0.0,0.4823529411764706,0.0,0.0,0.0,0.0,0.0,3.108474e-07,6.519765e-07,4.986727e-05,5.442177e-06,2.987596e-07,5.651946e-07,8.035e-07,7.298487e-07,0.0,0.0,5.788235294117647e-05,0.0,0.0,0.0,0.0,0.0,0.002590395,0.002590395,0.0054331375,0.0054331375,0.4155605833333334,-0.0667923578431372,0.045351475,0.045351475,0.0024896633333333336,0.0024896633333333336,0.004709955,0.004709955,0.006695833333333334,0.006695833333333334,0.006082072500000001,0.006082072500000001,0.002590395,0.002590395,0.0054331375,0.0054331375,0.41556058333333334,-0.06679235784313725,0.045351475,0.045351475,0.0024896633333333336,0.0024896633333333336,0.004709955,0.004709955,0.006695833333333334,0.006695833333333334,0.006082072500000001,0.006082072500000001,3.108474e-07,6.519765e-07,4.9867269999999994e-05,5.442177e-06,2.987596e-07,5.651946e-07,8.035e-07,7.298487e-07,0.017518111188725483,0.0667923578431372,0.017518111188725493,0.06679235784313725,2.1021733426470582e-06,8.015082941176466e-06
741,0.0,0.4823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.233341e-06,5.241203e-05,1.867492e-06,1.412648e-07,1.228186e-07,6.232283e-07,7.223475e-07,8.097529e-07,0.0,5.788235294117647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.026944508333333336,0.026944508333333336,0.4367669166666667,-0.04558602450980387,0.015562433333333334,0.015562433333333334,0.0011772066666666668,0.0011772066666666668,0.0010234883333333333,0.0010234883333333333,0.005193569166666667,0.005193569166666667,0.006019562500000001,0.006019562500000001,0.006747940833333334,0.006747940833333334,0.026944508333333336,0.026944508333333336,0.4367669166666667,-0.04558602450980387,0.015562433333333334,0.015562433333333334,0.0011772066666666668,0.0011772066666666668,0.0010234883333333333,0.0010234883333333333,0.005193569166666667,0.005193569166666667,0.006019562500000001,0.006019562500000001,0.006747940833333334,0.006747940833333334,3.233341e-06,5.241203e-05,1.867492e-06,1.412648e-07,1.228186e-07,6.232283e-07,7.223475e-07,8.097529e-07,0.013531841709558817,0.04558602450980387,0.013531841709558817,0.04558602450980387,1.6238210051470581e-06,5.470322941176466e-06
742,0.0,0.0,0.4941176470588236,0.0,0.0,0.0,0.0,0.0,3.119451e-07,6.508218e-07,5.131708e-05,5.528922e-06,3.025558e-07,5.648089e-07,8.023837e-07,7.326043e-07,0.0,0.0,5.929411764705883e-05,0.0,0.0,0.0,0.0,0.0,0.0025995425,0.0025995425,0.005423515,0.005423515,0.4276423333333334,-0.0664753137254902,0.04607435,0.04607435,0.0025212983333333335,0.0025212983333333335,0.004706740833333334,0.004706740833333334,0.006686530833333334,0.006686530833333334,0.006105035833333334,0.006105035833333334,0.0025995425,0.0025995425,0.005423515,0.005423515,0.4276423333333334,-0.0664753137254902,0.04607435,0.04607435,0.0025212983333333335,0.0025212983333333335,0.004706740833333334,0.004706740833333334,0.006686530833333333,0.006686530833333333,0.006105035833333334,0.006105035833333334,3.119451e-07,6.508218e-07,5.131708e-05,5.528922e-06,3.025558e-07,5.648089e-07,8.023836999999999e-07,7.326043e-07,0.017574040882352943,0.0664753137254902,0.017574040882352943,0.0664753137254902,2.1088849058823534e-06,7.977037647058825e-06
743,0.0,0.4941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,3.206863e-06,5.203716e-05,1.865629e-06,1.410837e-07,1.234468e-07,6.222495e-07,7.225705e-07,8.103291e-07,0.0,5.929411764705883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.026723858333333336,0.026723858333333336,0.43364300000000006,-0.06047464705882355,0.015546908333333335,0.015546908333333335,0.0011756975,0.0011756975,0.0010287233333333334,0.0010287233333333334,0.005185412500000001,0.005185412500000001,0.006021420833333334,0.006021420833333334,0.0067527425000000006,0.0067527425000000006,0.026723858333333336,0.026723858333333336,0.43364300000000006,-0.06047464705882355,0.015546908333333333,0.015546908333333333,0.0011756975,0.0011756975,0.0010287233333333334,0.0010287233333333334,0.005185412500000001,0.005185412500000001,0.006021420833333334,0.006021420833333334,0.0067527425000000006,0.0067527425000000006,3.206863e-06,5.203716e-05,1.8656289999999997e-06,1.410837e-07,1.234468e-07,6.222495e-07,7.225705e-07,8.103291e-07,0.015363676299019611,0.06047464705882355,0.015363676299019611,0.06047464705882355,1.8436411558823533e-06,7.256957647058827e-06
744,0.0,0.0,0.0,0.0,0.8745098039215687,0.0,0.0,0.0,3.298293e-07,6.840654e-07,1.565322e-06,1.505656e-06,9.993577e-05,9.657913e-07,9.014479e-07,7.221387e-07,0.0,0.0,0.0,0.0,0.00010494117647058823,0.0,0.0,0.0,0.0027485775,0.0027485775,0.0057005450000000004,0.0057005450000000004,0.013044350000000001,0.013044350000000001,0.012547133333333335,0.012547133333333335,0.8327980833333334,-0.04171172058823536,0.008048260833333333,0.008048260833333333,0.007512065833333334,0.007512065833333334,0.0060178225000000005,0.0060178225000000005,0.0027485775,0.0027485775,0.0057005450000000004,0.0057005450000000004,0.013044350000000001,0.013044350000000001,0.012547133333333335,0.012547133333333335,0.8327980833333334,-0.04171172058823536,0.008048260833333333,0.008048260833333333,0.007512065833333334,0.007512065833333334,0.0060178225000000005,0.0060178225000000005,3.298293e-07,6.840654e-07,1.565322e-06,1.505656e-06,9.993577e-05,9.657913e-07,9.014479e-07,7.221387e-07,0.01216630944852942,0.04171172058823536,0.01216630944852942,0.04171172058823536,1.4599571338235297e-06,5.005406470588237e-06
745,0.0,0.0,0.0,0.8745098039215687,0.0,0.0,0.0,0.0,2.337853e-07,9.252679e-07,1.599946e-06,9.95954e-05,1.584078e-06,5.867739e-07,7.343724e-07,8.511587e-07,0.0,0.0,0.0,0.00010494117647058823,0.0,0.0,0.0,0.0,0.0019482108333333335,0.0019482108333333335,0.007710565833333334,0.007710565833333334,0.013332883333333333,0.013332883333333333,0.8299616666666667,-0.04454813725490203,0.013200650000000001,0.013200650000000001,0.0048897825,0.0048897825,0.00611977,0.00611977,0.0070929891666666675,0.0070929891666666675,0.0019482108333333335,0.0019482108333333335,0.007710565833333334,0.007710565833333334,0.013332883333333333,0.013332883333333333,0.8299616666666667,-0.04454813725490203,0.013200650000000001,0.013200650000000001,0.0048897825,0.0048897825,0.00611977,0.00611977,0.0070929891666666675,0.0070929891666666675,2.337853e-07,9.252679e-07,1.599946e-06,9.95954e-05,1.584078e-06,5.867739e-07,7.343724e-07,8.511587e-07,0.012355373615196088,0.04454813725490203,0.012355373615196088,0.04454813725490203,1.4826448338235294e-06,5.345776470588236e-06
746,0.0,0.0,0.4470588235294117,0.0,0.0,0.0,0.0,0.0,3.106305e-07,6.548948e-07,4.623732e-05,5.15905e-06,2.892051e-07,5.636853e-07,8.020133e-07,7.311036e-07,0.0,0.0,5.36470588235294e-05,0.0,0.0,0.0,0.0,0.0,0.0025885875,0.0025885875,0.005457456666666667,0.005457456666666667,0.385311,-0.06174782352941166,0.04299208333333334,0.04299208333333334,0.0024100425,0.0024100425,0.004697377500000001,0.004697377500000001,0.006683444166666667,0.006683444166666667,0.0060925300000000005,0.0060925300000000005,0.0025885875,0.0025885875,0.005457456666666667,0.005457456666666667,0.385311,-0.06174782352941166,0.04299208333333334,0.04299208333333334,0.0024100425,0.0024100425,0.004697377500000001,0.004697377500000001,0.006683444166666667,0.006683444166666667,0.0060925300000000005,0.0060925300000000005,3.106305e-07,6.548948e-07,4.623732e-05,5.15905e-06,2.892051e-07,5.636853e-07,8.020133e-07,7.311036e-07,0.016583668149509793,0.06174782352941166,0.016583668149509793,0.06174782352941166,1.9900401779411747e-06,7.409738823529398e-06
747,0.0,0.4470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,3.026597e-06,4.830915e-05,1.840418e-06,1.403891e-07,1.236088e-07,6.202089e-07,7.239466e-07,8.056654e-07,0.0,5.36470588235294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02522164166666667,0.02522164166666667,0.40257625,-0.04448257352941165,0.015336816666666668,0.015336816666666668,0.0011699091666666668,0.0011699091666666668,0.0010300733333333334,0.0010300733333333334,0.0051684075000000005,0.0051684075000000005,0.006032888333333334,0.006032888333333334,0.006713878333333334,0.006713878333333334,0.02522164166666667,0.02522164166666667,0.40257625,-0.04448257352941165,0.015336816666666668,0.015336816666666668,0.0011699091666666666,0.0011699091666666666,0.0010300733333333334,0.0010300733333333334,0.0051684075000000005,0.0051684075000000005,0.006032888333333334,0.006032888333333334,0.006713878333333334,0.006713878333333334,3.026597e-06,4.830915e-05,1.840418e-06,1.4038909999999997e-07,1.236088e-07,6.202089e-07,7.239466e-07,8.056654e-07,0.013144523566176458,0.04448257352941165,0.013144523566176458,0.04448257352941165,1.577342827941175e-06,5.3379088235293995e-06
748,0.0,0.0,0.0,0.0,0.2588235294117646,0.0,0.0,0.0,2.849012e-07,6.82188e-07,1.452267e-06,5.122139e-07,2.726629e-05,8.169871e-07,8.03798e-07,7.242824e-07,0.0,0.0,0.0,0.0,3.105882352941175e-05,0.0,0.0,0.0,0.0023741766666666667,0.0023741766666666667,0.0056849000000000005,0.0056849000000000005,0.012102225000000001,0.012102225000000001,0.004268449166666667,0.004268449166666667,0.22721908333333335,-0.03160444607843127,0.006808225833333334,0.006808225833333334,0.006698316666666667,0.006698316666666667,0.006035686666666667,0.006035686666666667,0.0023741766666666667,0.0023741766666666667,0.0056849000000000005,0.0056849000000000005,0.012102225000000001,0.012102225000000001,0.004268449166666666,0.004268449166666666,0.22721908333333335,-0.03160444607843127,0.006808225833333334,0.006808225833333334,0.006698316666666667,0.006698316666666667,0.006035686666666667,0.006035686666666667,2.849012e-07,6.82188e-07,1.452267e-06,5.122138999999999e-07,2.726629e-05,8.169871e-07,8.03798e-07,7.242824e-07,0.00944705325980391,0.03160444607843127,0.009447053259803908,0.03160444607843127,1.133646391176469e-06,3.7925335294117517e-06
749,0.0,0.0,0.0,0.2588235294117646,0.0,0.0,0.0,0.0,2.390983e-07,8.031948e-07,2.854492e-07,2.778366e-05,6.582555e-07,5.599457e-07,7.337866e-07,7.93319e-07,0.0,0.0,0.0,3.105882352941175e-05,0.0,0.0,0.0,0.0,0.0019924858333333333,0.0019924858333333333,0.00669329,0.00669329,0.0023787433333333336,0.0023787433333333336,0.23153050000000003,-0.02729302941176459,0.0054854625,0.0054854625,0.004666214166666667,0.004666214166666667,0.006114888333333334,0.006114888333333334,0.006610991666666667,0.006610991666666667,0.0019924858333333333,0.0019924858333333333,0.00669329,0.00669329,0.0023787433333333336,0.0023787433333333336,0.23153050000000003,-0.02729302941176459,0.0054854625,0.0054854625,0.004666214166666667,0.004666214166666667,0.006114888333333334,0.006114888333333334,0.006610991666666667,0.006610991666666667,2.390983e-07,8.031948e-07,2.854492e-07,2.778366e-05,6.582555e-07,5.599457e-07,7.337866e-07,7.93319e-07,0.00765438815563724,0.02729302941176459,0.007654388155637242,0.02729302941176459,9.185265786764688e-07,3.275163529411751e-06
750,0.0,0.0,0.5803921568627451,0.0,0.0,0.0,0.0,0.0,3.171367e-07,6.561766e-07,6.047621e-05,6.268166e-06,3.278578e-07,5.626071e-07,8.116571e-07,7.300202e-07,0.0,0.0,6.964705882352941e-05,0.0,0.0,0.0,0.0,0.0,0.0026428058333333336,0.0026428058333333336,0.005468138333333334,0.005468138333333334,0.5039684166666667,-0.07642374019607845,0.05223471666666667,0.05223471666666667,0.0027321483333333334,0.0027321483333333334,0.004688392500000001,0.004688392500000001,0.006763809166666667,0.006763809166666667,0.006083501666666667,0.006083501666666667,0.0026428058333333336,0.0026428058333333336,0.005468138333333334,0.005468138333333334,0.5039684166666667,-0.07642374019607845,0.05223471666666667,0.05223471666666667,0.0027321483333333334,0.0027321483333333334,0.004688392500000001,0.004688392500000001,0.006763809166666667,0.006763809166666667,0.006083501666666667,0.006083501666666667,3.171367e-07,6.561766e-07,6.0476209999999996e-05,6.268166e-06,3.278578e-07,5.626071e-07,8.116571e-07,7.300202e-07,0.019629656587009808,0.07642374019607845,0.0196296565870098,0.07642374019607845,2.3555587904411764e-06,9.170848823529411e-06
751,0.0,0.0,0.0,0.0,0.3411764705882353,0.0,0.0,0.0,2.912541e-07,6.843884e-07,1.4727e-06,6.566547e-07,3.75951e-05,8.51734e-07,8.195642e-07,7.261579e-07,0.0,0.0,0.0,0.0,4.094117647058823e-05,0.0,0.0,0.0,0.0024271175000000005,0.0024271175000000005,0.005703236666666668,0.005703236666666668,0.012272500000000002,0.012272500000000002,0.005472122500000001,0.005472122500000001,0.31329250000000003,-0.027883970588235274,0.007097783333333334,0.007097783333333334,0.006829701666666668,0.006829701666666668,0.006051315833333334,0.006051315833333334,0.0024271175000000005,0.0024271175000000005,0.005703236666666668,0.005703236666666668,0.012272500000000002,0.012272500000000002,0.0054721225,0.0054721225,0.31329250000000003,-0.027883970588235274,0.007097783333333334,0.007097783333333334,0.006829701666666667,0.006829701666666667,0.006051315833333334,0.006051315833333334,2.912541e-07,6.843884e-07,1.4727e-06,6.566546999999999e-07,3.75951e-05,8.51734e-07,8.195641999999999e-07,7.261579e-07,0.009217218511029409,0.027883970588235274,0.00921721851102941,0.027883970588235274,1.1060662213235285e-06,3.3460764705882284e-06
752,0.0,0.5803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,3.783186e-06,6.220777e-05,1.934145e-06,1.413126e-07,1.228416e-07,6.294405e-07,7.212223e-07,8.136507e-07,0.0,6.964705882352941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03152655,0.03152655,0.5183980833333334,-0.061994073529411775,0.016117875,0.016117875,0.001177605,0.001177605,0.00102368,0.00102368,0.005245337500000001,0.005245337500000001,0.006010185833333333,0.006010185833333333,0.006780422500000001,0.006780422500000001,0.03152655,0.03152655,0.5183980833333334,-0.061994073529411775,0.016117875,0.016117875,0.001177605,0.001177605,0.00102368,0.00102368,0.005245337500000001,0.005245337500000001,0.006010185833333333,0.006010185833333333,0.006780422500000001,0.006780422500000001,3.7831859999999997e-06,6.220777e-05,1.934145e-06,1.413126e-07,1.228416e-07,6.294405e-07,7.212223e-07,8.136507e-07,0.01623446617034314,0.061994073529411775,0.01623446617034314,0.061994073529411775,1.948135940441177e-06,7.439288823529418e-06
753,0.0,0.0,0.0,0.3411764705882353,0.0,0.0,0.0,0.0,2.373143e-07,8.195266e-07,3.624399e-07,3.712146e-05,7.884815e-07,5.594903e-07,7.326832e-07,8.024893e-07,0.0,0.0,0.0,4.094117647058823e-05,0.0,0.0,0.0,0.0,0.001977619166666667,0.001977619166666667,0.006829388333333334,0.006829388333333334,0.0030203325000000003,0.0030203325000000003,0.3093455,-0.03183097058823531,0.006570679166666667,0.006570679166666667,0.004662419166666667,0.004662419166666667,0.006105693333333334,0.006105693333333334,0.006687410833333334,0.006687410833333334,0.001977619166666667,0.001977619166666667,0.006829388333333334,0.006829388333333334,0.0030203325000000003,0.0030203325000000003,0.3093455,-0.03183097058823531,0.006570679166666667,0.006570679166666667,0.004662419166666667,0.004662419166666667,0.006105693333333334,0.006105693333333334,0.006687410833333333,0.006687410833333333,2.373143e-07,8.195266e-07,3.624399e-07,3.712146e-05,7.884815e-07,5.594903e-07,7.326832e-07,8.024892999999999e-07,0.008460564136029414,0.03183097058823531,0.008460564136029414,0.03183097058823531,1.015267696323529e-06,3.819716470588233e-06
754,0.0,0.0,0.8509803921568627,0.0,0.0,0.0,0.0,0.0,3.295445e-07,6.547747e-07,9.213085e-05,8.473615e-06,4.08867e-07,5.582868e-07,8.312098e-07,7.277543e-07,0.0,0.0,0.00010211764705882351,0.0,0.0,0.0,0.0,0.0,0.002746204166666667,0.002746204166666667,0.005456455833333334,0.005456455833333334,0.7677570833333335,-0.08322330882352924,0.07061345833333335,0.07061345833333335,0.0034072250000000003,0.0034072250000000003,0.00465239,0.00465239,0.006926748333333334,0.006926748333333334,0.006064619166666667,0.006064619166666667,0.002746204166666667,0.002746204166666667,0.005456455833333334,0.005456455833333334,0.7677570833333335,-0.08322330882352924,0.07061345833333335,0.07061345833333335,0.0034072250000000003,0.0034072250000000003,0.00465239,0.00465239,0.006926748333333333,0.006926748333333333,0.006064619166666667,0.006064619166666667,3.295445e-07,6.547747e-07,9.213085e-05,8.473615e-06,4.08867e-07,5.582868e-07,8.312097999999998e-07,7.277543e-07,0.022886301207107825,0.08322330882352924,0.02288630120710783,0.08322330882352924,2.7463561448529383e-06,9.986797058823507e-06
