local_sample_row,sample_index,label,converged,iterations_executed,final_loss_mae,final_loss_mse,final_max_abs_ratio_error,final_output_power_sum,initial_loss_mae,final_learning_rate,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,final_ratio_0,final_ratio_1,final_ratio_2,final_ratio_3,final_ratio_4,final_ratio_5,final_ratio_6,final_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,initial_coefficient_0,initial_coefficient_1,initial_coefficient_2,initial_coefficient_3,initial_coefficient_4,initial_coefficient_5,initial_coefficient_6,initial_coefficient_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,initial_voltage_0,initial_voltage_1,initial_voltage_2,initial_voltage_3,initial_voltage_4,initial_voltage_5,initial_voltage_6,initial_voltage_7,final_voltage_0,final_voltage_1,final_voltage_2,final_voltage_3,final_voltage_4,final_voltage_5,final_voltage_6,final_voltage_7,final_output_power_0,final_output_power_1,final_output_power_2,final_output_power_3,final_output_power_4,final_output_power_5,final_output_power_6,final_output_power_7
105,307,7,True,2,0.014102536318730968,0.0003688003239341268,0.036367200294843374,9.5935626e-05,0.07941489794789583,0.385875,0.049036255435806954,0.048480155251047166,0.058171241350675536,0.06863289633245127,0.06937419188209,0.07887802625654751,0.1623665613994023,0.4650606720919793,0.047349886474915996,0.03971462071868901,0.04465491265987048,0.10500009662729465,0.08941713686217048,0.07788318387582106,0.16194484413954832,0.43403531864169004,-0.0016863689608909577,-0.008765534532358156,-0.013516328690805053,0.036367200294843374,0.020042944980080482,-0.0009948423807264462,-0.00042171725985398756,-0.031025353450289284,0.049036255435806954,0.048480155251047166,0.058171241350675536,0.06863289633245127,0.06937419188209,0.07887802625654751,0.1623665613994023,0.4650606720919793,0.02264152838249895,0.02421818669223002,0.00970000285433844,0.07666999020099667,0.05548571309212247,0.08660823686233705,0.1798288766346614,0.5448474652808151,4.128,4.014,3.993,4.037,3.824,4.185,3.794,3.938,4.23,4.138,4.136,4.027,3.841,4.179,3.784,3.901,4.542541e-06,3.810047e-06,4.283997e-06,1.007325e-05,8.578289e-06,7.471772e-06,1.553628e-05,4.163945e-05
106,308,2,True,4,0.018646531197501055,0.000491902739505318,0.0438383587682441,0.0001551529028,0.07403468298738469,0.4254271875,0.3039381831218893,3.50581727523381e-05,0.25785452826486466,0.25096691414720507,0.00015666293689818478,0.06218291641493883,0.05980617768950656,0.06505955925194508,0.3477765418901334,0.006233900768500478,0.2736920755826168,0.22415004406865663,0.008868039045157976,0.055035348007681624,0.04464245189745815,0.039601598739794894,0.0438383587682441,0.0061988425957481405,0.015837547317752165,-0.026816870078548438,0.008711376108259792,-0.007147568407257207,-0.015163725792048409,-0.025457960512150185,0.3039381831218893,3.50581727523381e-05,0.25785452826486466,0.25096691414720507,0.00015666293689818478,0.06218291641493883,0.05980617768950656,0.06505955925194508,0.2129056546745081,0.0,0.04244185514625091,0.42977148485521893,0.0,0.09242046134085188,0.10812748856708032,0.1290431200791744,3.965,4.261,3.792,3.887,3.976,4.199,3.883,4.181,4.005,4.261,4.039,3.779,3.977,4.174,3.84,4.127,5.395854e-05,9.672078e-07,4.246412e-05,3.477753e-05,1.375902e-06,8.538894e-06,6.926406e-06,6.144303e-06
107,309,0,True,3,0.017982024606908044,0.000558156727622068,0.048771989513512304,0.000161563997,0.03558885281524808,0.40516875,0.3825468147619228,0.3322610280477772,0.00016507420620607958,0.008937304897100476,0.07555718023604673,0.07316838252024838,0.07117677525861034,0.056187440072088056,0.4313188042754351,0.34669537174176246,0.00887042922068832,0.00895371510275275,0.07496385472562925,0.057062583070410164,0.046524090388776404,0.025611151474545405,0.048771989513512304,0.014434343693985274,0.00870535501448224,1.6410205652274412e-05,-0.0005933255104174778,-0.016105799449838212,-0.024652684869833935,-0.03057628859754265,0.3825468147619228,0.3322610280477772,0.00016507420620607958,0.008937304897100476,0.07555718023604673,0.07316838252024838,0.07117677525861034,0.056187440072088056,0.2773642718276942,0.32070138832606565,0.0,0.006603941918561618,0.08247123004075449,0.10516396677538833,0.11561100023851122,0.10103663599815178,3.932,3.852,4.164,4.159,3.816,4.19,3.873,4.189,3.977,3.857,4.164,4.178,3.808,4.164,3.833,4.151,6.968559e-05,5.601349e-05,1.433142e-06,1.446598e-06,1.211146e-05,9.219259e-06,7.516618e-06,4.13784e-06
108,310,5,True,3,0.01600259704880835,0.0004611414095137586,0.04228124206361822,0.0001188087087,0.07025266402574487,0.40516875,0.06775685360305297,0.07354240076625529,0.056764993485974614,0.030982652498642807,2.555976228572821e-05,0.39126556883808966,0.37963622587382434,2.5745171874548297e-05,0.05202666595432831,0.11045250927805093,0.05225457012310748,0.0294941173786194,0.005651426628122253,0.40385313942899537,0.3373549838102061,0.00891258739857005,-0.015730187648724664,0.036910108511795645,-0.004510423362867132,-0.001488535120023407,0.005625866865836525,0.012587570590905706,-0.04228124206361822,0.008886842226695502,0.06775685360305297,0.07354240076625529,0.056764993485974614,0.030982652498642807,2.555976228572821e-05,0.39126556883808966,0.37963622587382434,2.5745171874548297e-05,0.025209998471440717,0.03877884882913132,0.031127255608552496,0.041650758162742066,0.0,0.3786030332872809,0.49841399321012897,0.0,4.093,3.987,3.997,4.082,3.977,3.982,3.675,4.294,4.22,4.064,4.073,4.07,3.977,3.988,3.62,4.294,6.181221e-06,1.312272e-05,6.208298e-06,3.504158e-06,6.714387e-07,4.798127e-05,4.008071e-05,1.058893e-06
109,311,4,False,20,0.04077700282713327,0.004149405973253185,0.16026966507240836,0.00033054234180000005,0.09115985263395389,0.442216284190737,0.08546840710107782,0.05355182017865883,0.2961632458824573,2.3324054105993837e-05,0.2905210704942598,0.2110666078330817,2.601236569364183e-05,0.06317951209066489,0.08345508732642493,0.05176268766908094,0.23703156930922425,0.16029298912651435,0.23967831040519358,0.1765205016769201,0.0028643586018183157,0.048394495884823426,-0.002013319774652897,-0.0017891325095778926,-0.05913167657323304,0.16026966507240836,-0.05084276008906621,-0.034546106156161605,0.002838346236124674,-0.01478501620584146,0.08546840710107782,0.05355182017865883,0.2961632458824573,2.3324054105993837e-05,0.2905210704942598,0.2110666078330817,2.601236569364183e-05,0.06317951209066489,0.05536608178897994,0.04055152326308124,0.7529084470630787,0.0,0.7018406310447061,0.5489687066299129,0.0,0.23239153122359604,4.082,3.999,3.772,4.23,3.666,4.084,3.995,4.183,4.104,4.055,3.553,4.23,3.466,3.901,3.995,4.058,2.758544e-05,1.710976e-05,7.834897e-05,5.298362e-05,7.922383e-05,5.83475e-05,9.467918e-07,1.599643e-05
110,314,4,False,17,0.04226701562120323,0.004419705255818354,0.16566894739664326,0.0002247121222,0.09082949033263027,0.009353418364698593,0.08633892099985097,0.055728129150868416,0.293820763893438,1.966626373721101e-05,0.29244842657339737,0.21035113594107413,2.020289288752416e-05,0.0612727542847463,0.08483912578170649,0.05371432516336228,0.23551061456710323,0.16568861366038046,0.2405974785458192,0.17101881119611448,0.0034193179810572765,0.04521171310445663,-0.001499795218144473,-0.002013803987506134,-0.05831014932633474,0.16566894739664326,-0.05185094802757817,-0.03933232474495965,0.003399115088169752,-0.01606104118028967,0.08633892099985097,0.055728129150868416,0.293820763893438,1.966626373721101e-05,0.29244842657339737,0.21035113594107413,2.020289288752416e-05,0.0612727542847463,0.04513887074866338,0.03459466601599409,0.4875714912355039,0.0,0.4785185955694943,0.3828522539720902,0.0,0.1589063272167867,4.082,3.997,3.773,4.23,3.665,4.085,3.995,4.185,4.143,4.085,3.675,4.23,3.57,3.986,3.995,4.101,1.906438e-05,1.207026e-05,5.292209e-05,3.723224e-05,5.406517e-05,3.843e-05,7.683622e-07,1.015962e-05
111,315,0,True,3,0.018627950560159562,0.0006050805103565189,0.05082124873178806,0.00016077100500000002,0.036861319050526184,0.40516875,0.37358065134963514,0.3266140443976628,0.0002893722808102596,0.010389565229826208,0.07137685195493926,0.08951754586331798,0.08155725705965594,0.046674711864152514,0.4244019000814232,0.3416306317174542,0.008520547595009436,0.010644251430785047,0.07156495662883988,0.07294511843102554,0.054971205784276826,0.01532138833118571,0.05082124873178806,0.015016587319791441,0.008231175314199176,0.0002546862009588386,0.00018810467390062424,-0.01657242743229244,-0.026586051275379115,-0.031353323532966805,0.37358065134963514,0.3266140443976628,0.0002893722808102596,0.010389565229826208,0.07137685195493926,0.08951754586331798,0.08155725705965594,0.046674711864152514,0.26737684846418414,0.3132148466059335,0.0,0.007379220656286009,0.07729238997692757,0.1267779174460124,0.130982821003104,0.08536158443814504,3.936,3.855,4.163,4.148,3.822,4.177,3.863,4.197,3.981,3.861,4.164,4.172,3.814,4.146,3.819,4.164,6.823152e-05,5.49243e-05,1.369857e-06,1.711287e-06,1.150557e-05,1.172746e-05,8.837776e-06,2.463235e-06
112,316,3,False,13,0.0210706519002459,0.0011110752763436142,0.08205360861037601,0.0001569064044,0.05444858443916484,0.007695080436401369,0.032887175101097066,0.08189292108105592,6.432691475923768e-05,0.32441785361326286,0.20215752365440023,0.27744340408899715,0.0016623552363585043,0.07947444031006887,0.03194687316408864,0.08097202946293504,0.08211793552513526,0.2957843574165797,0.19827183038807814,0.24661797679942246,0.003891354226966149,0.06039764301679453,-0.0009403019370084267,-0.0009208916181208809,0.08205360861037601,-0.02863349619668315,-0.003885693266322099,-0.030825427289574686,0.002228998990607645,-0.019076797293274335,0.032887175101097066,0.08189292108105592,6.432691475923768e-05,0.32441785361326286,0.20215752365440023,0.27744340408899715,0.0016623552363585043,0.07947444031006887,0.022580071156730504,0.03845662153618342,0.0,0.3860554027629436,0.1764294383685383,0.3868164597265056,0.0,0.15646257443093559,4.191,3.982,4.164,3.842,3.718,4.045,3.991,4.169,4.231,4.065,4.164,3.804,3.736,3.984,3.995,4.103,5.012669e-06,1.270503e-05,1.288483e-05,4.641046e-05,3.111012e-05,3.869594e-05,6.105784e-07,9.476777e-06
113,317,3,False,17,0.022065856397215425,0.0011731270555245547,0.08434856056676932,0.00017342276379999998,0.049781783603606244,0.009353418364698593,0.03610023923435646,0.07163395121075523,1.4701091732766449e-05,0.3292718293042405,0.22186181362657,0.28275055220127976,1.482555062808584e-05,0.05835208778043722,0.03585432421761463,0.07056547671050323,0.08436326165850208,0.29675175779893787,0.211260674188379,0.2529807450802488,0.0039296905727205355,0.044294069773094,-0.0002459150167418295,-0.0010684745002520063,0.08434856056676932,-0.03252007150530262,-0.01060113943819102,-0.029769807121030945,0.003914865022092449,-0.014058018007343222,0.03610023923435646,0.07163395121075523,1.4701091732766449e-05,0.3292718293042405,0.22186181362657,0.28275055220127976,1.482555062808584e-05,0.05835208778043722,0.02496292061679427,0.03787254733959812,0.0,0.43376363038437626,0.20817374394101804,0.43367850512952644,0.0,0.13744746997389953,4.178,3.988,4.164,3.839,3.703,4.042,3.995,4.187,4.221,4.068,4.164,3.777,3.713,3.96,3.995,4.119,6.217956e-06,1.223766e-05,1.463051e-05,5.146351e-05,3.663741e-05,4.387262e-05,6.814978e-07,7.6816e-06
114,318,7,True,2,0.013761266118869938,0.0003530357885826091,0.034927728981538134,9.5365822e-05,0.0793556106747823,0.385875,0.051787546030882696,0.04678417585393419,0.056185359114134144,0.06793744634301369,0.07242075111049878,0.08197062187741358,0.16077984330442166,0.4621342563657013,0.03790642102366611,0.04682246643876251,0.04486862180037624,0.10286517532455182,0.092480417145673,0.08180788291218209,0.1607992221783607,0.4324497931764275,-0.013881125007216583,3.829058482832104e-05,-0.011316737313757902,0.034927728981538134,0.020059666035174215,-0.00016273896523148756,1.937887393904658e-05,-0.029684463189273813,0.051787546030882696,0.04678417585393419,0.056185359114134144,0.06793744634301369,0.07242075111049878,0.08197062187741358,0.16077984330442166,0.4621342563657013,0.020402421047153334,0.025517710791363637,0.010237141245761406,0.07543866441422051,0.05728591916487963,0.09023579959094656,0.17830332344932537,0.5425790202963496,4.117,4.023,3.999,4.038,3.82,4.183,3.795,3.94,4.239,4.131,4.134,4.029,3.839,4.176,3.785,3.903,3.614977e-06,4.465263e-06,4.278933e-06,9.809822e-06,8.819471e-06,7.801676e-06,1.533475e-05,4.124093e-05
115,319,6,True,2,0.016666245854623125,0.0005920611685939336,0.0555427405554893,0.00013308878600000001,0.08322670818321891,0.385875,0.06560721468553674,0.06375096952274514,0.06529355268241092,0.16149247234633934,0.3239088167166818,2.037619083408105e-05,0.3199061858723622,2.0411983089782166e-05,0.07773006510105215,0.05688782825023289,0.06103445109191993,0.1976509876647308,0.3323804456372455,0.002635785557469883,0.2643634453168729,0.007316991380475887,0.012122850415515418,-0.006863141272512252,-0.004259101590490991,0.036158515318391454,0.00847162892056369,0.002615409366635802,-0.0555427405554893,0.007296579397386105,0.06560721468553674,0.06375096952274514,0.06529355268241092,0.16149247234633934,0.3239088167166818,2.037619083408105e-05,0.3199061858723622,2.0411983089782166e-05,0.033599226790176975,0.031203069081450208,0.006472837350648658,0.18844244071875757,0.3486014806742194,0.0,0.39815145425828335,0.0,4.094,3.993,3.972,3.952,3.648,4.329,3.703,4.294,4.188,4.102,4.145,3.931,3.635,4.329,3.666,4.294,1.0345e-05,7.571132e-06,8.123001e-06,2.630513e-05,4.423611e-05,3.507935e-07,3.518381e-05,9.738095e-07
116,321,6,True,2,0.016480851777731672,0.0006656504194477532,0.05964633064438868,0.00013287421289999999,0.08166914225599103,0.385875,0.06554827867711753,0.06091072809420297,0.05980613108718816,0.15462572939999605,0.32629296325827406,3.415721599928744e-05,0.33274725224540763,3.4760021814315e-05,0.07901126765583273,0.06102996829116119,0.053529054620650184,0.19295790688367645,0.33039157141076847,0.0025822534900599966,0.27310092160101895,0.007397056046832095,0.013462988978715201,0.00011924019695822019,-0.006277076466537974,0.038332177483680396,0.00409860815249441,0.002548096274060709,-0.05964633064438868,0.0073622960250177795,0.06554827867711753,0.06091072809420297,0.05980613108718816,0.15462572939999605,0.32629296325827406,3.415721599928744e-05,0.33274725224540763,3.4760021814315e-05,0.03378061003819127,0.032207255414808164,0.004739620523181182,0.17685883259304683,0.3481569098340989,0.0,0.4108011012041614,0.0,4.094,3.994,3.988,3.957,3.647,4.329,3.697,4.294,4.187,4.097,4.15,3.94,3.636,4.329,3.661,4.294,1.049856e-05,8.109309e-06,7.112631e-06,2.563913e-05,4.390052e-05,3.431149e-07,3.628807e-05,9.82878e-07
117,322,2,True,5,0.011287287215508608,0.00018898773566100097,0.027563286427180755,0.000154571978,0.07248865537718466,0.44669854687500005,0.30313824603299133,3.8381882952583176e-05,0.2670323760278261,0.25487213482757604,0.00015388738611021426,0.06145060976474162,0.057973841147793005,0.055340522930009114,0.3307015324601721,0.006515767042846538,0.254424899705948,0.2563336544739047,0.009800845014741289,0.05686832835897332,0.04869527515524192,0.03665969778817219,0.027563286427180755,0.006477385159893955,-0.012607476321878086,0.0014615196463286795,0.009646957628631074,-0.0045822814057683015,-0.009278565992551085,-0.018680825141836922,0.30313824603299133,3.8381882952583176e-05,0.2670323760278261,0.25487213482757604,0.00015388738611021426,0.06145060976474162,0.057973841147793005,0.055340522930009114,0.19911753035720514,0.0,0.03572233621288902,0.45337157165745123,0.0,0.09558166867626552,0.1138341309760629,0.1229383385321934,3.966,4.261,3.787,3.884,3.976,4.199,3.885,4.19,4.014,4.261,4.059,3.766,3.977,4.172,3.834,4.132,5.111719e-05,1.007155e-06,3.932696e-05,3.9622e-05,1.514936e-06,8.79025e-06,7.526925e-06,5.666562e-06
118,324,2,True,4,0.015171299333538174,0.0003906529427933335,0.04507813522414039,0.0001552995099,0.07276685223893803,0.4254271875,0.3002313254079694,3.5335210279704734e-05,0.26658578963221874,0.25178789555247044,0.00012098726203119455,0.06368072931456267,0.06317736070918278,0.054380576911285124,0.34530946063210977,0.006397327980234662,0.2622327657455151,0.2410714626472881,0.009366056602088477,0.056745626600332236,0.04815310109359205,0.030724198698839546,0.04507813522414039,0.006361992769954957,-0.004353023886703666,-0.010716432905182344,0.009245069340057283,-0.006935102714230437,-0.015024259615590736,-0.023656378212445577,0.3002313254079694,3.5335210279704734e-05,0.26658578963221874,0.25178789555247044,0.00012098726203119455,0.06368072931456267,0.06317736070918278,0.054380576911285124,0.21220837285716732,0.0,0.0388983432759043,0.4430209379178424,0.0,0.09502689622918936,0.1143825030694447,0.11057618273231323,3.967,4.261,3.788,3.886,3.976,4.197,3.88,4.191,4.006,4.261,4.05,3.772,3.977,4.172,3.834,4.142,5.362639e-05,9.935019e-07,4.072462e-05,3.743828e-05,1.454544e-06,8.812568e-06,7.478153e-06,4.771453e-06
119,325,6,True,2,0.017584806306423537,0.0006670708538718839,0.05867365438364802,0.0001335981564,0.08587493373840929,0.385875,0.06400962520513327,0.05799251363754314,0.07084210600567069,0.16327389468629186,0.32322518787468496,2.2152263517210813e-05,0.32061229892021287,2.2221406946154508e-05,0.07771147656345953,0.0600019058346826,0.05917653516362445,0.20154207756717216,0.3296788757183778,0.002636858243352226,0.26193864453656485,0.007313626372766323,0.013701851358326259,0.002009392197139463,-0.011665570842046238,0.0382681828808803,0.0064536878436928236,0.0026147059798350154,-0.05867365438364802,0.007291404965820169,0.06400962520513327,0.05799251363754314,0.07084210600567069,0.16327389468629186,0.32322518787468496,2.2152263517210813e-05,0.32061229892021287,2.2221406946154508e-05,0.033496496303014794,0.032001961869359385,0.0053646623030593685,0.19184140552579645,0.3465632725086494,0.0,0.39722940809306284,0.0,4.095,3.996,3.956,3.951,3.649,4.329,3.703,4.294,4.188,4.098,4.148,3.929,3.636,4.329,3.667,4.294,1.038211e-05,8.016144e-06,7.905876e-06,2.692565e-05,4.404449e-05,3.522794e-07,3.499452e-05,9.77087e-07
120,327,5,True,3,0.017601489621158845,0.0005000711489472801,0.04061640908328362,0.0001198906567,0.07057886598953513,0.40516875,0.06353871597385186,0.07604681042846671,0.06553165689946618,0.028350780112669994,2.0795980401906848e-05,0.385360573192777,0.38112986526013337,2.080215223297781e-05,0.05770654853707212,0.11666321951175034,0.034905046941827285,0.03624747849095734,0.006106103012112369,0.39223139896271836,0.34718268416991666,0.008957520373645597,-0.005832167436779737,0.04061640908328362,-0.03062660995763889,0.007896698378287343,0.006085307031710462,0.006870825769941358,-0.033947181090216716,0.008936718221412619,0.06353871597385186,0.07604681042846671,0.06553165689946618,0.028350780112669994,2.0795980401906848e-05,0.385360573192777,0.38112986526013337,2.080215223297781e-05,0.026696843051902005,0.04021692614277224,0.021807110245655213,0.038498393322845166,0.0,0.37104312304436615,0.5145943145810181,0.0,4.096,3.986,3.972,4.086,3.977,3.985,3.674,4.294,4.215,4.056,4.1,4.073,3.977,3.992,3.613,4.294,6.918476e-06,1.398683e-05,4.184789e-06,4.345734e-06,7.320647e-07,4.702488e-05,4.162396e-05,1.073923e-06
121,328,2,True,4,0.019177555194786405,0.00047939420435783194,0.038547769957432365,0.00015394323300000002,0.0706871763301381,0.4254271875,0.30560129699116156,2.625470718002653e-05,0.2581314429185312,0.2529382392624225,4.3443971404377934e-05,0.06398095152471578,0.05907786229878131,0.06020050832580336,0.34414906694859393,0.006995728094134543,0.22858659854181443,0.27397482291410624,0.010199837754479274,0.05617609057229556,0.044220495226315014,0.03569735994826092,0.038547769957432365,0.0069694733869545165,-0.029544844376716756,0.02103658365168376,0.010156393783074896,-0.007804860952420216,-0.014857367072466293,-0.024503148377542444,0.30560129699116156,2.625470718002653e-05,0.2581314429185312,0.2529382392624225,4.3443971404377934e-05,0.06398095152471578,0.05907786229878131,0.06020050832580336,0.2087297157532718,0.0,0.029535125240510995,0.4539121759288367,0.0,0.09395666657892471,0.106790971840503,0.12048758984729188,3.965,4.261,3.792,3.885,3.977,4.197,3.884,4.186,4.008,4.261,4.077,3.766,3.977,4.173,3.841,4.134,5.297942e-05,1.076945e-06,3.518936e-05,4.217657e-05,1.570196e-06,8.647929e-06,6.807446e-06,5.495367e-06
122,329,5,True,3,0.013909967923115165,0.0004465481599922323,0.04672148207035676,0.0001189802645,0.07001109139788207,0.40516875,0.059583964446373004,0.07322707161717576,0.05859415117129892,0.02731974008891027,3.4021269021868725e-05,0.3943017094400026,0.38690411798977853,3.5223977439192625e-05,0.05616344885499897,0.10793126115465981,0.05411822731323647,0.02629778991624279,0.005378408786442058,0.40104314947123015,0.34018263591942177,0.008885078583767983,-0.003420515591374032,0.034704189537484054,-0.004475923858062447,-0.0010219501726674816,0.005344387517420189,0.0067414400312275635,-0.04672148207035676,0.00884985460632879,0.059583964446373004,0.07322707161717576,0.05859415117129892,0.02731974008891027,3.4021269021868725e-05,0.3943017094400026,0.38690411798977853,3.5223977439192625e-05,0.026355747181873952,0.038261188035897495,0.033033552659888984,0.0360325351159689,0.0,0.3766206221087592,0.5034104713039141,0.0,4.098,3.987,3.992,4.087,3.977,3.98,3.672,4.294,4.216,4.066,4.067,4.076,3.977,3.989,3.618,4.294,6.682342e-06,1.284169e-05,6.439001e-06,3.128918e-06,6.399245e-07,4.771622e-05,4.047502e-05,1.057149e-06
123,330,4,False,18,0.04189494224764334,0.004361737649280568,0.16452061679056781,0.0002766278218,0.09166821393857,0.009821089282933524,0.07891570556775686,0.05520951370225499,0.30010806531035367,2.5449848055431513e-05,0.2918580666683667,0.2103129020210355,3.157741076428328e-05,0.06353871947141262,0.0784419291552257,0.05179041611497083,0.24006706761409347,0.16454606663862326,0.24062019346746702,0.17405769125714166,0.003090729610769758,0.04738590614170827,-0.0004737764125311572,-0.0034190975872841617,-0.0600409976962602,0.16452061679056781,-0.0512378732008997,-0.03625521076389385,0.0030591522000054747,-0.016152813329704356,0.07891570556775686,0.05520951370225499,0.30010806531035367,2.5449848055431513e-05,0.2918580666683667,0.2103129020210355,3.157741076428328e-05,0.06353871947141262,0.04846021058095035,0.03739935678395291,0.6277777895277036,0.0,0.5912092611971423,0.4661181223540748,0.0,0.1986218083085707,4.086,3.998,3.77,4.23,3.665,4.085,3.995,4.183,4.13,4.071,3.61,4.23,3.517,3.943,3.995,4.078,2.169922e-05,1.432667e-05,6.640923e-05,4.551802e-05,6.656224e-05,4.81492e-05,8.549818e-07,1.310826e-05
124,331,4,False,10,0.04469708875274006,0.004806350185339087,0.17442508037883492,0.0001713125801,0.08323113036108792,0.0066472998046875,0.0743434354261158,0.07451935108452071,0.3031024633201667,2.8832944720215185e-05,0.2851686774138603,0.21905261266359743,4.033133516350006e-05,0.04374429581185528,0.07006905151386486,0.06903585243475065,0.23980241250245463,0.17445391332355514,0.247216754165271,0.1747925341064897,0.0044036059672887965,0.020225875986325186,-0.004274383912250934,-0.0054834986497700605,-0.06330005081771209,0.17442508037883492,-0.037951923248589314,-0.04426007855710773,0.004363274632125296,-0.023518419825530094,0.0743434354261158,0.07451935108452071,0.3031024633201667,2.8832944720215185e-05,0.2851686774138603,0.21905261266359743,4.033133516350006e-05,0.04374429581185528,0.03562717060520632,0.033973956710873714,0.36903811717559765,0.0,0.37305635119935543,0.30702910017169804,0.0,0.07789081395003539,4.089,3.987,3.768,4.23,3.669,4.08,3.995,4.2,4.18,4.088,3.734,4.23,3.622,4.028,3.995,4.17,1.200371e-05,1.182671e-05,4.108117e-05,2.988615e-05,4.235134e-05,2.994416e-05,7.543931e-07,3.464947e-06
125,332,2,True,4,0.015260237064046833,0.00033779865370922786,0.03731694895213317,0.0001533425273,0.0735909585984362,0.4254271875,0.29816219636908786,3.148980658353754e-05,0.26081359759308204,0.24376401653730914,8.500807720013545e-05,0.06885963776814698,0.06451061460226516,0.0637734392463251,0.33547914532122103,0.006269704281833628,0.26920587997899786,0.22620606697148132,0.009178510520088447,0.0628737387452724,0.051706314873030006,0.03908063930807537,0.03731694895213317,0.00623821447525009,0.008392282385915828,-0.01755794956582782,0.009093502442888311,-0.00598589902287458,-0.012804299729235157,-0.02469279993824973,0.29816219636908786,3.148980658353754e-05,0.26081359759308204,0.24376401653730914,8.500807720013545e-05,0.06885963776814698,0.06451061460226516,0.0637734392463251,0.20077988913789271,0.0,0.041468742913472835,0.42443858183337146,0.0,0.10208240624376487,0.11870450864784807,0.12703777707157113,3.968,4.261,3.791,3.891,3.976,4.193,3.879,4.182,4.013,4.261,4.042,3.782,3.977,4.166,3.83,4.128,5.144322e-05,9.614123e-07,4.128071e-05,3.468701e-05,1.407456e-06,9.641218e-06,7.928777e-06,5.992724e-06
126,333,3,False,15,0.022337012174877796,0.0012084147646821595,0.08531435530954641,0.0001723538922,0.056692143765628755,0.00848382618113251,0.040255569565073826,0.06870822718298145,2.1576547059494965e-05,0.3330790155721733,0.2148725722806769,0.2908843206177031,3.237202378745759e-05,0.052146346210544495,0.03945755395015094,0.06831171521405305,0.0853359318566059,0.29909014146417984,0.20431862344678747,0.2603000688138797,0.0040660654137522284,0.039119899840590895,-0.0007980156149228826,-0.000396511968928398,0.08531435530954641,-0.03398887410799345,-0.010553948833889437,-0.030584251803823403,0.004033693389964771,-0.0130264463699536,0.040255569565073826,0.06870822718298145,2.1576547059494965e-05,0.3330790155721733,0.2148725722806769,0.2908843206177031,3.237202378745759e-05,0.052146346210544495,0.026333594254929694,0.03728564268763096,0.0,0.43573951323365995,0.1980659933166827,0.4406666016835571,0.0,0.12775433361325186,4.162,3.99,4.164,3.836,3.708,4.038,3.995,4.192,4.216,4.071,4.164,3.776,3.721,3.956,3.995,4.128,6.800663e-06,1.177379e-05,1.470798e-05,5.154935e-05,3.521511e-05,4.486373e-05,7.008022e-07,6.742467e-06
127,334,2,True,4,0.013827299528623828,0.00032263880747794316,0.03848255515635968,0.00015226629129999999,0.07486123011279719,0.4254271875,0.29695636283349486,4.267598014304335e-05,0.2570191047311481,0.24481821265769918,0.00034494698337246435,0.06312900089578408,0.061279982842958165,0.07640971307540008,0.33543891798985453,0.0065082710791682635,0.2584640347117984,0.2384468006018874,0.00926106486183262,0.05359183526656239,0.047455795621653786,0.050833279867242696,0.03848255515635968,0.0064655950990252205,0.0014449299806503224,-0.006371412055811793,0.008916117878460156,-0.009537165629221689,-0.01382418722130438,-0.025576433208157383,0.29695636283349486,4.267598014304335e-05,0.2570191047311481,0.24481821265769918,0.00034494698337246435,0.06312900089578408,0.061279982842958165,0.07640971307540008,0.19800218208259496,0.0,0.03808417734665721,0.42817923748865233,0.0,0.09249787544192116,0.10960917578625934,0.14739635103239157,3.968,4.261,3.793,3.89,3.974,4.198,3.882,4.172,4.014,4.261,4.052,3.78,3.977,4.174,3.838,4.111,5.107604e-05,9.909903e-07,3.935536e-05,3.630741e-05,1.410148e-06,8.16023e-06,7.225918e-06,7.740195e-06
128,335,4,False,20,0.040642746755985795,0.004120473888208857,0.1593687069567482,0.0002837196764,0.08839971354957937,0.442216284190737,0.07874795884993623,0.08123219106568706,0.2868565651957913,3.0882715136829536e-05,0.28516331642733106,0.22166793303158996,4.60367633256923e-05,0.04625511595120179,0.07676326956363326,0.07907237976815906,0.22831176470353537,0.15939958967188503,0.2352202034303462,0.18295438884830195,0.0032483168305206763,0.0350300871836184,-0.0019846892863029653,-0.002159811297528,-0.05854480049225591,0.1593687069567482,-0.04994311299698487,-0.03871354418328801,0.003202280067194984,-0.01122502876758339,0.07874795884993623,0.08123219106568706,0.2868565651957913,3.0882715136829536e-05,0.28516331642733106,0.22166793303158996,4.60367633256923e-05,0.04625511595120179,0.048064082815538145,0.04561813831936484,0.6217276701808802,0.0,0.5881330135541715,0.49798506881034815,0.0,0.15687780170813442,4.086,3.983,3.777,4.23,3.669,4.078,3.995,4.197,4.132,4.029,3.613,4.23,3.518,3.927,3.995,4.103,2.177925e-05,2.243439e-05,6.477654e-05,4.52248e-05,6.67366e-05,5.190776e-05,9.216114e-07,9.938725e-06
