local_sample_row,sample_index,converged,iterations_executed,final_loss_mae,final_loss_mse,final_max_abs_ratio_error,final_output_power_sum,initial_loss_mae,final_learning_rate,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,final_ratio_0,final_ratio_1,final_ratio_2,final_ratio_3,final_ratio_4,final_ratio_5,final_ratio_6,final_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,initial_coefficient_0,initial_coefficient_1,initial_coefficient_2,initial_coefficient_3,initial_coefficient_4,initial_coefficient_5,initial_coefficient_6,initial_coefficient_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,initial_voltage_0,initial_voltage_1,initial_voltage_2,initial_voltage_3,initial_voltage_4,initial_voltage_5,initial_voltage_6,initial_voltage_7,final_voltage_0,final_voltage_1,final_voltage_2,final_voltage_3,final_voltage_4,final_voltage_5,final_voltage_6,final_voltage_7,final_output_power_0,final_output_power_1,final_output_power_2,final_output_power_3,final_output_power_4,final_output_power_5,final_output_power_6,final_output_power_7,target_output_power_0,target_output_power_1,target_output_power_2,target_output_power_3,target_output_power_4,target_output_power_5,target_output_power_6,target_output_power_7,output_power_error_0,output_power_error_1,output_power_error_2,output_power_error_3,output_power_error_4,output_power_error_5,output_power_error_6,output_power_error_7,final_output_power_mae_uw,final_output_power_max_abs_uw
70,70,True,0,0.019169098422257835,0.00036745433432220785,0.019169098422257835,8.709633260000001e-05,0.019169098422257835,0.35,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0006361562351462662,0.0023399585672920662,-0.004826333095831481,0.30544360822617933,0.0017494663648899254,0.0017882659960014062,0.0032792458494211698,0.0037919850765218057,0.0006361562351462662,0.0023399585672920662,-0.004826333095831481,0.019169098422257835,0.0017494663648899254,0.0017882659960014062,0.0032792458494211698,0.0037919850765218057,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.865,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.865,3.977,4.329,3.995,4.294,2.311179e-07,8.829283e-07,1.146682e-06,8.131806e-05,1.42069e-06,5.636786e-07,7.150426e-07,8.181332e-07,6.86396956862745e-08,3.231429450980391e-07,2.14084094117647e-06,7.628534352941174e-05,1.0284769607843136e-06,2.072269035294117e-07,2.069540266666666e-07,2.6926425019607836e-07,1.624782043137255e-07,5.597853549019609e-07,-9.9415894117647e-07,5.0327164705882635e-06,3.9221303921568635e-07,3.5645169647058827e-07,5.080885733333334e-07,5.488689498039216e-07,1.0693451537254934,5.032716470588263
71,71,True,0,0.004294657462013657,1.8444082716029584e-05,0.004294657462013657,4.9042614e-05,0.004294657462013657,0.35,0.0,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0008592939262098984,0.0021785697297289864,0.0043511926006272895,7.24272510695856e-05,0.23492102881249613,0.0033160025744035553,0.0037204640028520343,0.003828209786515856,0.0008592939262098984,0.0021785697297289864,0.0043511926006272895,7.24272510695856e-05,-0.004294657462013657,0.0033160025744035553,0.0037204640028520343,0.003828209786515856,0.0,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.693,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.693,4.329,3.995,4.294,2.906217e-07,6.715962e-07,1.451993e-06,7.600469e-07,4.347528e-05,8.794479e-07,8.053171e-07,7.083112e-07,8.793056705882353e-08,1.637585188235294e-07,3.905837176470588e-07,6.745638352941175e-07,4.42611694117647e-05,2.494457450980392e-07,2.3824762823529408e-07,1.6784654745098038e-07,2.0269113294117648e-07,5.078376811764707e-07,1.0614092823529412e-06,8.548306470588247e-08,-7.858894117647032e-07,6.300021549019608e-07,5.670694717647059e-07,5.404646525490197e-07,0.5476058565196076,1.061409282352941
72,72,True,0,0.0137632000439325,0.00018942567544930357,0.0137632000439325,0.00022972247959999998,0.0137632000439325,0.35,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.5634184161915365e-05,0.9470965333772657,0.0004553146451060572,-9.092375137284775e-06,2.506304304382759e-05,0.00016908418822200098,0.000257070707515788,0.00024336674601405865,1.5634184161915365e-05,0.0137632000439325,0.0004553146451060572,-9.092375137284775e-06,2.506304304382759e-05,0.00016908418822200098,0.000257070707515788,0.00024336674601405865,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.318,3.609,4.164,4.23,3.977,4.329,3.995,4.294,4.318,3.609,4.164,4.23,3.977,4.329,3.995,4.294,1.160742e-05,0.0002129426,2.632557e-06,1.407106e-07,1.119152e-07,6.963975e-07,7.094366e-07,8.814427e-07,1.1435274666666666e-05,0.00020984711999999997,2.4855422666666666e-06,1.3309669333333331e-07,1.0514242666666665e-07,6.543011999999999e-07,6.603863466666666e-07,8.345889999999999e-07,1.7214533333333417e-07,3.09548000000003e-06,1.470147333333333e-07,7.613906666666686e-09,6.772773333333353e-09,4.209630000000012e-08,4.9050253333333455e-08,4.685370000000011e-08,0.44587837500000393,3.09548000000003
73,73,True,1,0.015801195122457368,0.0002496777672979705,0.015801195122457368,7.3158204e-05,0.02261001879510316,0.3675,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0006855915281935629,0.0025020922596636617,-0.004493484279910399,0.25501688139696715,0.0017616167509376425,0.0019560248179994293,0.0035214045329638594,0.004056242594644679,0.0006855915281935629,0.0025020922596636617,-0.004493484279910399,0.015801195122457368,0.0017616167509376425,0.0019560248179994293,0.0035214045329638594,0.004056242594644679,0.0,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313021796962237,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.894,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.899,3.977,4.329,3.995,4.294,2.3128e-07,8.637601e-07,8.510328e-07,6.78865e-05,1.242318e-06,5.594495e-07,7.157004e-07,8.081632e-07,5.735645803921569e-08,2.7002355686274505e-07,1.7889218823529412e-06,6.374528705882352e-05,8.594122549019608e-07,1.7316220705882354e-07,1.7293418666666664e-07,2.2500163372549016e-07,1.739235419607843e-07,5.937365431372549e-07,-9.378890823529412e-07,4.141212941176478e-06,3.8290574509803925e-07,3.8628729294117645e-07,5.427662133333334e-07,5.831615662745098e-07,0.9677353657843147,4.141212941176478
74,74,True,0,0.004349143555954171,1.8915049670297695e-05,0.004349143555954171,0.0002516167951,0.004349143555954171,0.35,0.0,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,2.7235888964726666e-05,6.447437041049407e-05,0.9612118886539933,0.0005991096722952061,3.200857321907424e-05,0.0001092055861586479,0.00017966954495748732,0.00016105933253506965,2.7235888964726666e-05,6.447437041049407e-05,0.004349143555954171,0.0005991096722952061,3.200857321907424e-05,0.0001092055861586479,0.00017966954495748732,0.00016105933253506965,0.0,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,4.318,4.261,3.459,4.23,3.977,4.329,3.995,4.294,4.318,4.261,3.459,4.23,3.977,4.329,3.995,4.294,3.807221e-07,6.366275e-07,0.0002310092,1.667889e-05,7.562888e-07,5.394798e-07,9.132251e-07,7.023618e-07,3.7247767372549016e-07,6.179702839215686e-07,0.0002299586133333333,1.6444279529411764e-05,7.446454196078431e-07,5.158233678431372e-07,8.815515231372549e-07,6.759681270588234e-07,8.244426274509813e-09,1.8657216078431382e-08,1.050586666666688e-06,2.3461047058823592e-07,1.1643380392156927e-08,2.3656432156862788e-08,3.167357686274511e-08,2.6393672941176523e-08,0.1756832302451008,1.050586666666688
75,75,True,0,0.009154920701195612,8.381257304517997e-05,0.009154920701195612,5.62807659e-05,0.009154920701195612,0.35,0.0,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0008172666999042751,0.0020873326071659463,0.00414910870540765,7.153171110392802e-05,0.27319802047527486,0.003201570248499402,0.0035512097091899455,0.003638627260676712,0.0008172666999042751,0.0020873326071659463,0.00414910870540765,7.153171110392802e-05,-0.009154920701195612,0.003201570248499402,0.0035512097091899455,0.003638627260676712,0.0,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.67,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.67,4.329,3.995,4.294,2.949087e-07,6.763219e-07,1.464955e-06,8.641298e-07,5.055717e-05,8.973694e-07,8.175526e-07,7.083585e-07,1.0378689882352937e-07,1.9328874352941168e-07,4.6101684705882335e-07,7.962064941176467e-07,5.224269176470586e-05,2.944277647058823e-07,2.812103152941175e-07,1.9811395764705874e-07,1.911218011764706e-07,4.830331564705883e-07,1.0039381529411766e-06,6.792330588235333e-08,-1.685521764705858e-06,6.029416352941177e-07,5.363422847058824e-07,5.102445423529413e-07,0.6351333304411736,1.685521764705858
76,76,True,4,0.015299926454030333,0.0002340877494987372,0.015299926454030333,0.0002357212149,0.9547885159004611,0.4254271875,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,0.0,0.0001908782600894346,0.9721626715520695,0.0002328573512457941,-5.799479865834694e-06,2.727478528852191e-05,8.455556171461047e-05,0.00010200368455690664,0.00013456397882881865,0.0001908782600894346,0.015299926454030333,0.0002328573512457941,-5.799479865834694e-06,2.727478528852191e-05,8.455556171461047e-05,0.00010200368455690664,0.00013456397882881865,0.0,0.9568627450980391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642394227450143,0.0,0.0,0.0,0.0,0.0,0.0,4.318,3.6,4.164,4.23,3.977,4.329,3.995,4.294,4.318,3.597,4.164,4.23,3.977,4.329,3.995,4.294,1.19496e-05,0.0002185798,2.645607e-06,1.412783e-07,1.148829e-07,6.978765e-07,7.03739e-07,8.884312e-07,1.1723558901960783e-05,0.00021513738352941174,2.5482029960784313e-06,1.3645207215686273e-07,1.0779307607843136e-07,6.70796188235294e-07,6.770347419607842e-07,8.556290588235293e-07,2.260410980392166e-07,3.4424164705882526e-06,9.74040039215688e-08,4.82622784313728e-09,7.089823921568643e-09,2.708031176470597e-08,2.6704258039215807e-08,3.28021411764707e-08,0.483045541911767,3.4424164705882525
77,77,True,1,0.01300536764521032,0.0001691395875870834,0.01300536764521032,8.430457060000001e-05,0.020171984646247088,0.3675,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0006596354655629148,0.002373057869585637,-0.004783088248204223,0.2953583088216808,0.0017151826794516972,0.001837484183034773,0.0033333422422231118,0.0038589818798313346,0.0006596354655629148,0.002373057869585637,-0.004783088248204223,0.01300536764521032,0.0017151826794516972,0.001837484183034773,0.0033333422422231118,0.0038589818798313346,0.0,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275292746550284,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.867,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.872,3.977,4.329,3.995,4.294,2.338794e-07,8.793797e-07,1.081955e-06,7.863127e-05,1.378226e-06,5.657625e-07,7.160209e-07,8.180771e-07,6.769942588235292e-08,3.187163294117646e-07,2.1115143529411756e-06,7.524033882352938e-05,1.0143882352941173e-06,2.0438817882352935e-07,2.041190399999999e-07,2.655756988235293e-07,1.661799741176471e-07,5.606633705882354e-07,-1.0295593529411756e-06,3.390931176470627e-06,3.6383776470588274e-07,3.613743211764706e-07,5.119018600000001e-07,5.525014011764707e-07,0.8671186526470638,3.390931176470627
78,78,True,0,0.013200064643295317,0.00017424170658717514,0.013200064643295317,7.62359422e-05,0.013200064643295317,0.35,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0007163860640803049,0.001757215750049309,0.003592185215449478,2.668036415386186e-05,0.3789567981018026,0.0028454981536747376,0.003034549585405351,0.003106770645333744,0.0007163860640803049,0.001757215750049309,0.003592185215449478,2.668036415386186e-05,-0.013200064643295317,0.0028454981536747376,0.003034549585405351,0.003106770645333744,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.612,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.612,4.329,3.995,4.294,3.088252e-07,6.718704e-07,1.500468e-06,1.140403e-06,7.012412e-05,9.392612e-07,8.438615e-07,7.071329e-07,1.4414847058823525e-07,2.68456588235294e-07,6.403011764705881e-07,1.1058423529411762e-06,7.255929411764703e-05,4.0892745098039205e-07,3.9056988235294103e-07,2.7515827450980385e-07,1.6467672941176475e-07,4.0341381176470594e-07,8.60166823529412e-07,3.456064705882382e-08,-2.4351741176470307e-06,5.303337490196079e-07,4.5329161764705894e-07,4.3197462549019614e-07,0.664199015196075,2.4351741176470307
79,79,True,0,0.018702523953095185,0.00034978440221609914,0.018702523953095185,0.00011630960349999999,0.018702523953095185,0.35,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0005403382312781425,0.0020044264675663534,-0.00515454791534668,0.4108593866981931,0.00153208124020591,0.0014853404028497817,0.00279700096181467,0.0032494788399268643,0.0005403382312781425,0.0020044264675663534,-0.00515454791534668,0.018702523953095185,0.00153208124020591,0.0014853404028497817,0.00279700096181467,0.0032494788399268643,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.8,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.8,3.977,4.329,3.995,4.294,2.324293e-07,9.240192e-07,1.852892e-06,0.0001094022,1.758393e-06,5.8156e-07,7.175411e-07,8.405689e-07,9.402698039215684e-08,4.426615686274508e-07,2.932658823529411e-06,0.00010450047058823526,1.4088725490196076e-06,2.8387247058823524e-07,2.834986666666666e-07,3.6885513725490183e-07,1.3840231960784314e-07,4.813576313725492e-07,-1.079766823529411e-06,4.901729411764739e-06,3.495204509803924e-07,2.976875294117648e-07,4.3404243333333343e-07,4.7171376274509816e-07,1.0192775453431413,4.901729411764738
80,80,True,0,0.012954560804108284,0.00016782064562733868,0.012954560804108284,0.0001154861715,0.012954560804108284,0.35,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.00047626582286537726,0.0011694974248715286,0.0023773279545377638,3.967371248842985e-07,0.5870454391958917,0.002088683936275961,0.002048460067405189,0.002066731188342312,0.00047626582286537726,0.0011694974248715286,0.0023773279545377638,3.967371248842985e-07,-0.012954560804108284,0.002088683936275961,0.002048460067405189,0.002066731188342312,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.512,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.512,4.329,3.995,4.294,3.285569e-07,6.765388e-07,1.542281e-06,1.698436e-06,0.0001086237,1.011074e-06,8.9995e-07,7.056348e-07,2.2054716e-07,4.1073857999999997e-07,9.796608e-07,1.6919387999999998e-06,0.00011101571999999999,6.25659e-07,5.975719199999999e-07,4.2099216e-07,1.0800974000000001e-07,2.6580022000000007e-07,5.626201999999999e-07,6.497200000000284e-09,-2.392019999999988e-06,3.8541500000000004e-07,3.0237808000000006e-07,2.8464264e-07,0.5384228849999986,2.392019999999988
81,81,True,0,0.013177785932011354,0.00017365404206991637,0.013177785932011354,0.0001726731672,0.013177785932011354,0.35,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0003366367650706292,0.0013325300185516736,-0.004612439078115545,0.6131777859320113,0.0011914947526858038,0.0009170969501658737,0.0018416022929501957,0.002123259257236645,0.0003366367650706292,0.0013325300185516736,-0.004612439078115545,0.013177785932011354,0.0011914947526858038,0.0009170969501658737,0.0018416022929501957,0.002123259257236645,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.684,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.684,3.977,4.329,3.995,4.294,2.310771e-07,9.971209e-07,3.489834e-06,0.0001633228,2.421607e-06,6.189687e-07,7.190308e-07,8.727287e-07,1.4386128e-07,6.772721999999999e-07,4.486968e-06,0.00015988572,2.155575e-06,4.3432488e-07,4.3375295999999997e-07,5.643483599999999e-07,8.721581999999999e-08,3.1984870000000004e-07,-9.971340000000003e-07,3.4370800000000203e-06,2.660319999999997e-07,1.8464381999999998e-07,2.852778400000001e-07,3.0838034000000003e-07,0.7357015650000026,3.4370800000000203
82,82,True,0,0.004177978580711783,1.7455505020886446e-05,0.004177978580711783,0.00016954444640000002,0.004177978580711783,0.35,0.0,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.000147876287127978,0.00034534617715660174,0.000724053198032024,-8.615616720032866e-05,0.8742533939683078,0.0005734850998011425,0.0005939548082369505,0.0006446862610317268,0.000147876287127978,0.00034534617715660174,0.000724053198032024,-8.615616720032866e-05,-0.004177978580711783,0.0005734850998011425,0.0005939548082369505,0.0006446862610317268,0.0,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.385,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.385,4.329,3.995,4.294,3.560955e-07,6.795662e-07,1.604469e-06,2.455384e-06,0.0001617609,1.021243e-06,9.620262e-07,7.047625e-07,3.228925741176471e-07,6.013427576470588e-07,1.4342746352941175e-06,2.477086870588235e-06,0.0001625328188235294,9.159974901960785e-07,8.748765364705882e-07,6.163545349019608e-07,3.3202925882352926e-08,7.822344235294123e-08,1.701943647058825e-07,-2.1702870588235342e-08,-7.719188235293833e-07,1.0524550980392149e-07,8.714966352941182e-08,8.840796509803926e-08,0.16950569568627097,0.7719188235293832
83,83,True,0,0.005395109123473518,2.9107202454187195e-05,0.005395109123473518,0.00024854630760000004,0.005395109123473518,0.35,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,9.593846673946766e-05,0.00037571171134609713,-0.001777711784558031,0.8838264816724931,0.00029267767834430247,0.00024799050322026577,0.0005317347481430621,0.0006293151569383428,9.593846673946766e-05,0.00037571171134609713,-0.001777711784558031,0.005395109123473518,0.00029267767834430247,0.00024799050322026577,0.0005317347481430621,0.0006293151569383428,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.527,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.527,3.977,4.329,3.995,4.294,2.356271e-07,1.083339e-06,6.185859e-06,0.0002354894,3.228536e-06,6.868758e-07,7.180398e-07,9.186309e-07,2.106204360784314e-07,9.9156191372549e-07,6.569155764705882e-06,0.00023408105411764705,3.155874509803922e-06,6.35874334117647e-07,6.350370133333334e-07,8.262355074509803e-07,2.5006663921568593e-08,9.177708627451005e-08,-3.8329676470588244e-07,1.4083458823529484e-06,7.266149019607798e-08,5.100146588235299e-08,8.300278666666664e-08,9.239539254901972e-08,0.2759359415686284,1.4083458823529484
84,84,True,0,0.0011652526663863405,1.357813776520476e-06,0.0011652526663863405,0.00018459508970000002,0.0011652526663863405,0.35,0.0,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,6.38078696220159e-05,0.00013089834081379858,0.00025916276412298934,-7.661220414848305e-05,0.9541064291369743,0.00018124184100538725,0.00020130569456394085,0.0002491146241974324,6.38078696220159e-05,0.00013089834081379858,0.00025916276412298934,-7.661220414848305e-05,0.0011652526663863405,0.00018124184100538725,0.00020130569456394085,0.0002491146241974324,0.0,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.35,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.35,4.329,3.995,4.294,3.654045e-07,6.83857e-07,1.62086e-06,2.674726e-06,0.0001765349,1.029592e-06,9.811586e-07,7.045916e-07,3.502807835294117e-07,6.523495094117645e-07,1.555931858823529e-06,2.687196917647058e-06,0.00017631908470588229,9.936937058823528e-07,9.490848141176468e-07,6.686346070588234e-07,1.512371647058829e-08,3.150749058823547e-08,6.492814117647097e-08,-1.2470917647057941e-08,2.158152941177235e-07,3.589829411764727e-08,3.207378588235323e-08,3.595699294117664e-08,0.05547182911765666,0.21581529411772352
85,85,True,1,0.01800464708251126,0.0003241673165657812,0.01800464708251126,0.00021332695639999998,0.027515762610639927,0.3675,0.0,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.00020927972949546028,0.0005546679102651692,0.810161509827609,0.003211712758813323,0.00012595169448530825,0.0005303206617557812,0.0008725102755419598,0.0009225565834324097,0.00020927972949546028,0.0005546679102651692,0.01800464708251126,0.003211712758813323,0.00012595169448530825,0.0005303206617557812,0.0008725102755419598,0.0009225565834324097,0.0,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825263458313738,0.0,0.0,0.0,0.0,0.0,4.318,4.261,3.535,4.23,3.977,4.329,3.995,4.294,4.318,4.261,3.54,4.23,3.977,4.329,3.995,4.294,3.657345e-07,6.557575e-07,0.0001947318,1.478003e-05,6.662738e-07,5.407539e-07,8.811979e-07,7.054088e-07,3.083626643137254e-07,5.115983498039215e-07,0.00019037557333333326,1.3613706823529409e-05,6.164687490196076e-07,4.2703409960784294e-07,7.298090478431371e-07,5.596129576470586e-07,5.7371835686274593e-08,1.4415915019607857e-07,4.356226666666729e-06,1.1663231764705907e-06,4.980505098039239e-08,1.137198003921571e-07,1.5138885215686293e-07,1.4579584235294137e-07,0.7730987968627534,4.356226666666729
86,86,True,0,0.0019751976735428167,3.901405849568955e-06,0.0019751976735428167,0.00026862526630000005,0.0019751976735428167,0.35,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,3.375826606296121e-05,0.00012881701587327804,-0.0007596686836637209,0.9549163741441308,0.0003516349952304501,0.00013841134647528015,0.00023965000461604723,0.00022890411223891937,3.375826606296121e-05,0.00012881701587327804,-0.0007596686836637209,0.0019751976735428167,0.0003516349952304501,0.00013841134647528015,0.00023965000461604723,0.00022890411223891937,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.481,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.481,3.977,4.329,3.995,4.294,2.373332e-07,1.107461e-06,6.960383e-06,0.0002544506,3.495371e-06,7.176712e-07,7.262715e-07,9.301754e-07,2.2848556235294113e-07,1.0756676117647054e-06,7.126360941176469e-06,0.0002539361435294117,3.4235602941176464e-06,6.898101035294116e-07,6.889017599999998e-07,8.963179835294115e-07,8.847637647058879e-09,3.179338823529453e-08,-1.6597794117646926e-07,5.144564705883404e-07,7.181070588235345e-08,2.786109647058831e-08,3.736974000000019e-08,3.385741647058854e-08,0.11149679955883669,0.5144564705883403
87,87,True,0,0.007872349509094767,6.197388679334462e-05,0.007872349509094767,5.357001029999999e-05,0.007872349509094767,0.35,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0008508096126607829,0.002116351528328757,0.004264563160874649,3.459212538303247e-05,0.25879431715757184,0.0032297421295005803,0.0036441709564942943,0.0037739360697578916,0.0008508096126607829,0.002116351528328757,0.004264563160874649,3.459212538303247e-05,-0.007872349509094767,0.0032297421295005803,0.0036441709564942943,0.0037739360697578916,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.679,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.679,4.329,3.995,4.294,2.968249e-07,6.735815e-07,1.469388e-06,8.157182e-07,4.789214e-05,8.878694e-07,8.17299e-07,7.171893e-07,9.802095999999999e-08,1.8255047999999994e-07,4.3540479999999994e-07,7.519727999999998e-07,4.934031999999999e-05,2.7807066666666663e-07,2.6558751999999994e-07,1.8710762666666663e-07,1.9880394000000003e-07,4.910310200000001e-07,1.0339832e-06,6.374540000000028e-08,-1.4481799999999892e-06,6.097987333333333e-07,5.517114800000001e-07,5.300816733333334e-07,0.6159169308333321,1.4481799999999891
88,88,True,3,0.013824399091045936,0.00019111401022851168,0.013824399091045936,0.0001962266764,0.04174943287415567,0.40516875,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.0,0.0004707305933159822,0.8059812618361437,0.0015168382589002098,-5.897283038907349e-06,0.0001160166486320929,0.0006251614688512318,0.0009081635756404798,0.0010458975643834287,0.0004707305933159822,0.013824399091045936,0.0015168382589002098,-5.897283038907349e-06,0.0001160166486320929,0.0006251614688512318,0.0009081635756404798,0.0010458975643834287,0.0,0.7921568627450978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589231353683419,0.0,0.0,0.0,0.0,0.0,0.0,4.318,3.665,4.164,4.23,3.977,4.329,3.995,4.294,4.318,3.678,4.164,4.23,3.977,4.329,3.995,4.294,9.970989e-06,0.0001812219,2.515307e-06,1.404973e-07,1.144749e-07,6.852985e-07,7.095853e-07,8.686244e-07,9.705569254901957e-06,0.00017810553882352935,2.1095778901960777e-06,1.1296442039215683e-07,8.92385301960784e-08,5.553312705882351e-07,5.604959749019606e-07,7.083486470588233e-07,2.6541974509804235e-07,3.1163611764706506e-06,4.0572910980392216e-07,2.753287960784316e-08,2.5236369803921608e-08,1.299672294117649e-07,1.490893250980394e-07,1.6027575294117674e-07,0.5349514485294202,3.1163611764706505
