global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_start,lr_used,lr_next,update_mode,coarse_search_trials,coarse_search_step_v
8,6,optimized,,2,0.24135235844239633,0.24135235844239633,MZI23_arm1,25,23,1,3.5,3.5,0.024342409861747412,False,7,0.07500000000000001,0.07500000000000001,0.037500000000000006,rejected,0,0.0
8,6,optimized,,2,0.24135235844239633,0.24135235844239633,MZI24_arm0,26,24,0,4.083,4.083,0.0011082801743743612,False,7,0.07500000000000001,0.07500000000000001,0.037500000000000006,rejected,0,0.0
8,6,optimized,,2,0.24135235844239633,0.24135235844239633,MZI22_arm1,24,22,1,5.5,5.5,-0.07507507346897223,False,0,0.07500000000000001,0.07500000000000001,0.037500000000000006,rejected,0,0.0
8,6,optimized,,2,0.24135235844239633,0.24135235844239633,MZI21_arm1,23,21,1,3.5,3.5,-0.002730413062590473,False,7,0.07500000000000001,0.07500000000000001,0.037500000000000006,rejected,0,0.0
8,6,optimized,,3,0.2446098574522883,0.24443282521026719,MZI22_arm1,24,22,1,5.5,5.499824900562805,0.004669318325188731,True,1,0.037500000000000006,0.037500000000000006,0.05625000000000001,line_search,0,0.0
8,6,optimized,,3,0.24443282521026719,0.24333758565041813,MZI21_arm0,27,21,0,3.945,3.9663489275229247,-0.06325608154940648,True,1,0.3375,0.3375,0.5062500000000001,line_search,0,0.0
8,6,optimized,,3,0.24333758565041813,0.24310844072785523,MZI22_arm0,28,22,0,3.89,3.886401047742116,0.06398137347349975,True,1,0.05625000000000001,0.05625000000000001,0.084375,line_search,0,0.0
8,6,optimized,,3,0.24310844072785523,0.24310844072785523,MZI23_arm1,25,23,1,3.5,3.5,0.03171287212556867,False,6,0.037500000000000006,0.037500000000000006,0.018750000000000003,rejected,0,0.0
8,6,optimized,,3,0.24310844072785523,0.24310844072785523,MZI23_arm0,29,23,0,4.131,4.131,-0.03114080932798202,False,7,0.11250000000000002,0.11250000000000002,0.05625000000000001,rejected,0,0.0
8,6,optimized,,3,0.24310844072785523,0.23971276961153,MZI24_arm1,30,24,1,0.0,4.0,0.000867106400179174,True,0,0.05625000000000001,0.05625000000000001,0.084375,lower_boundary_coarse_search,11,4.0
8,6,optimized,,3,0.23971276961153,0.2392926809323798,MZI21_arm1,23,21,1,3.5,3.499842553772507,0.004198566066483663,True,1,0.037500000000000006,0.037500000000000006,0.05625000000000001,line_search,0,0.0
8,6,optimized,,3,0.2392926809323798,0.23918759176842228,MZI24_arm0,26,24,0,4.083,4.083000282915539,-0.00012071062993543582,True,5,0.037500000000000006,0.0023437500000000003,0.0035156250000000005,line_search,0,0.0
8,6,optimized,,4,0.24073506026512426,0.23934542889610944,MZI22_arm0,28,22,0,3.886,3.8800324185475477,0.07072689128832653,True,1,0.084375,0.084375,0.12656250000000002,line_search,0,0.0
8,6,optimized,,4,0.23934542889610944,0.23819899827664584,MZI21_arm0,27,21,0,3.966,4.004250234500421,-0.07555601876626232,True,1,0.5062500000000001,0.5062500000000001,0.7593750000000001,line_search,0,0.0
8,6,optimized,,4,0.23819899827664584,0.23634396049787346,MZI23_arm1,25,23,1,3.5,3.499443107571687,0.029700929510036833,True,1,0.018750000000000003,0.018750000000000003,0.028125000000000004,line_search,0,0.0
8,6,optimized,,4,0.23634396049787346,0.23634396049787346,MZI23_arm0,29,23,0,4.131,4.131,-0.00044746970273430286,False,6,0.05625000000000001,0.05625000000000001,0.028125000000000004,rejected,0,0.0
8,6,optimized,,4,0.23634396049787346,0.23634396049787346,MZI22_arm1,24,22,1,5.5,5.5,-0.03392831198324803,False,0,0.05625000000000001,0.05625000000000001,0.028125000000000004,rejected,0,0.0
8,6,optimized,,4,0.23634396049787346,0.23634396049787346,MZI21_arm1,23,21,1,3.5,3.5,-0.004822470531911506,False,6,0.05625000000000001,0.05625000000000001,0.028125000000000004,rejected,0,0.0
8,6,optimized,,4,0.23634396049787346,0.23634396049787346,MZI24_arm1,30,24,1,4.0,4.0,-0.005842052677715375,False,7,0.084375,0.084375,0.0421875,rejected,0,0.0
8,6,optimized,,4,0.23634396049787346,0.23634396049787346,MZI24_arm0,26,24,0,4.083,4.083,0.020536625577584088,False,2,0.0035156250000000005,0.0035156250000000005,0.0017578125000000003,rejected,0,0.0
8,6,optimized,,5,0.23945952164362913,0.23767501230539,MZI21_arm0,27,21,0,4.004,4.018261123671413,-0.01878008055494781,True,1,0.7593750000000001,0.7593750000000001,1.0,line_search,0,0.0
8,6,optimized,,5,0.23767501230539,0.23556888230423909,MZI22_arm0,28,22,0,3.88,3.8703603666233035,0.07616500445784886,True,1,0.12656250000000002,0.12656250000000002,0.18984375000000003,line_search,0,0.0
8,6,optimized,,5,0.23556888230423909,0.23517039366029768,MZI22_arm1,24,22,1,5.5,5.499816653801936,0.05215180744923387,True,4,0.028125000000000004,0.0035156250000000005,0.0052734375,line_search,0,0.0
8,6,optimized,,5,0.23517039366029768,0.2350271029585221,MZI23_arm1,25,23,1,3.499,3.49907651935879,-0.005441376625052447,True,2,0.028125000000000004,0.014062500000000002,0.02109375,line_search,0,0.0
8,6,optimized,,5,0.2350271029585221,0.2350271029585221,MZI24_arm0,26,24,0,4.083,4.083,0.018923235946089315,False,1,0.0017578125000000003,0.0017578125000000003,0.001,rejected,0,0.0
8,6,optimized,,5,0.2350271029585221,0.2350271029585221,MZI24_arm1,30,24,1,4.0,4.0,0.036264605245591254,False,6,0.0421875,0.0421875,0.02109375,rejected,0,0.0
8,6,optimized,,5,0.2350271029585221,0.2350271029585221,MZI21_arm1,23,21,1,3.5,3.5,0.022428589850290843,False,5,0.028125000000000004,0.028125000000000004,0.014062500000000002,rejected,0,0.0
8,6,optimized,,5,0.2350271029585221,0.2350271029585221,MZI23_arm0,29,23,0,4.131,4.131,-0.029944417284893887,False,5,0.028125000000000004,0.028125000000000004,0.014062500000000002,rejected,0,0.0
8,6,optimized,,6,0.23876971062087088,0.2377842429812037,MZI22_arm0,28,22,0,3.87,3.8581680682424753,0.0623245788050702,True,1,0.18984375000000003,0.18984375000000003,0.284765625,line_search,0,0.0
8,6,optimized,,6,0.2377842429812037,0.2377842429812037,MZI22_arm1,24,22,1,5.5,5.5,-0.035798139198926146,False,0,0.0052734375,0.0052734375,0.00263671875,rejected,0,0.0
8,6,optimized,,6,0.2377842429812037,0.23632178691310832,MZI24_arm1,30,24,1,4.0,3.9993926071574064,0.02879491994517801,True,1,0.02109375,0.02109375,0.031640625000000006,line_search,0,0.0
8,6,optimized,,6,0.23632178691310832,0.23548980424051524,MZI23_arm0,29,23,0,4.131,4.131717342101525,-0.051010993886209784,True,1,0.014062500000000002,0.014062500000000002,0.02109375,line_search,0,0.0
8,6,optimized,,6,0.23548980424051524,0.23522023042208642,MZI21_arm1,23,21,1,3.5,3.4999306475555887,0.009863458760737956,True,2,0.014062500000000002,0.007031250000000001,0.010546875,line_search,0,0.0
8,6,optimized,,6,0.23522023042208642,0.23507215007429189,MZI24_arm0,26,24,0,4.083,4.083007109867697,-0.007109867697541335,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,6,0.23507215007429189,0.23306172058908237,MZI21_arm0,27,21,0,4.018,4.082599018566743,-0.06459901856674316,True,1,1.0,1.0,1.0,line_search,0,0.0
8,6,optimized,,6,0.23306172058908237,0.2327210904042602,MZI23_arm1,25,23,1,3.499,3.498518747565044,0.022814930249773192,True,1,0.02109375,0.02109375,0.031640625000000006,line_search,0,0.0
8,6,optimized,,7,0.23333077404123537,0.2318184283086278,MZI21_arm0,27,21,0,4.083,4.140658920957179,-0.05765892095717912,True,1,1.0,1.0,1.0,line_search,0,0.0
8,6,optimized,,7,0.2318184283086278,0.23178474831402737,MZI22_arm0,28,22,0,3.858,3.8579681346911894,0.014323215899928592,True,8,0.284765625,0.0022247314453125,0.0033370971679687503,line_search,0,0.0
8,6,optimized,,7,0.23178474831402737,0.23098995299342864,MZI23_arm0,29,23,0,4.132,4.132825425427803,-0.039131279540286085,True,1,0.02109375,0.02109375,0.031640625000000006,line_search,0,0.0
8,6,optimized,,7,0.23098995299342864,0.23098995299342864,MZI22_arm1,24,22,1,5.5,5.5,0.04557493853981173,False,2,0.00263671875,0.00263671875,0.001318359375,rejected,0,0.0
8,6,optimized,,7,0.23098995299342864,0.23098995299342864,MZI24_arm1,30,24,1,3.999,3.999,-0.01874202244963109,False,5,0.031640625000000006,0.031640625000000006,0.015820312500000003,rejected,0,0.0
8,6,optimized,,7,0.23098995299342864,0.23098995299342864,MZI23_arm1,25,23,1,3.499,3.499,0.025031610030822722,False,5,0.031640625000000006,0.031640625000000006,0.015820312500000003,rejected,0,0.0
8,6,optimized,,7,0.23098995299342864,0.23098995299342864,MZI21_arm1,23,21,1,3.5,3.5,-0.010927605286049902,False,4,0.010546875,0.010546875,0.0052734375,rejected,0,0.0
8,6,optimized,,7,0.23098995299342864,0.23098995299342864,MZI24_arm0,26,24,0,4.083,4.083,0.0050675758277830526,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,6,optimized,,8,0.23207066826140504,0.231961144472253,MZI21_arm0,27,21,0,4.141,4.130449310704959,0.010550689295040858,True,1,1.0,1.0,1.0,line_search,0,0.0
8,6,optimized,,8,0.231961144472253,0.231961144472253,MZI22_arm1,24,22,1,5.5,5.5,-0.03036965391045236,False,0,0.001318359375,0.001318359375,0.001,rejected,0,0.0
8,6,optimized,,8,0.231961144472253,0.231961144472253,MZI23_arm0,29,23,0,4.133,4.133,-0.03369641789220393,False,5,0.031640625000000006,0.031640625000000006,0.015820312500000003,rejected,0,0.0
8,6,optimized,,8,0.231961144472253,0.231961144472253,MZI23_arm1,25,23,1,3.499,3.499,0.8490566498899648,False,4,0.015820312500000003,0.015820312500000003,0.007910156250000001,rejected,0,0.0
8,6,optimized,,8,0.231961144472253,0.2318835297832809,MZI24_arm1,30,24,1,3.999,3.998631500625767,0.02329279995150408,True,1,0.015820312500000003,0.015820312500000003,0.023730468750000004,line_search,0,0.0
8,6,optimized,,8,0.2318835297832809,0.2318835297832809,MZI22_arm0,28,22,0,3.858,3.858,0.055429301720499126,False,2,0.0033370971679687503,0.0033370971679687503,0.0016685485839843751,rejected,0,0.0
8,6,optimized,,8,0.2318835297832809,0.2318835297832809,MZI21_arm1,23,21,1,3.5,3.5,0.013666188433741193,False,3,0.0052734375,0.0052734375,0.00263671875,rejected,0,0.0
8,6,optimized,,8,0.2318835297832809,0.2318835297832809,MZI24_arm0,26,24,0,4.083,4.083,0.014091692266012973,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,9,0.233789068686322,0.2320195815289005,MZI23_arm1,25,23,1,3.499,3.498657333082997,0.043319867038436835,True,1,0.007910156250000001,0.007910156250000001,0.011865234375000002,line_search,0,0.0
8,6,optimized,,9,0.2320195815289005,0.2320195815289005,MZI22_arm0,28,22,0,3.858,3.858,0.09214482121272508,False,1,0.0016685485839843751,0.0016685485839843751,0.001,rejected,0,0.0
8,6,optimized,,9,0.2320195815289005,0.2320195815289005,MZI23_arm0,29,23,0,4.133,4.133,-0.021970162616475244,False,4,0.015820312500000003,0.015820312500000003,0.007910156250000001,rejected,0,0.0
8,6,optimized,,9,0.2320195815289005,0.2320195815289005,MZI22_arm1,24,22,1,5.5,5.5,-0.021681054878954404,False,0,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,9,0.2320195815289005,0.2320195815289005,MZI24_arm1,30,24,1,3.999,3.999,-0.012141726815664822,False,5,0.023730468750000004,0.023730468750000004,0.011865234375000002,rejected,0,0.0
8,6,optimized,,9,0.2320195815289005,0.2320195815289005,MZI24_arm0,26,24,0,4.083,4.083,0.006579820303434654,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,9,0.2320195815289005,0.2320195815289005,MZI21_arm1,23,21,1,3.5,3.5,0.006562061396808005,False,2,0.00263671875,0.00263671875,0.001318359375,rejected,0,0.0
8,6,optimized,,9,0.2320195815289005,0.23151053462766685,MZI21_arm0,27,21,0,4.13,4.1572579516351436,-0.027257951635143465,True,1,1.0,1.0,1.0,line_search,0,0.0
8,6,optimized,,10,0.23214498392159555,0.23214498392159555,MZI22_arm0,28,22,0,3.858,3.858,0.05704754377552144,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,10,0.23214498392159555,0.23214498392159555,MZI23_arm1,25,23,1,3.499,3.499,-0.001963184422480028,False,4,0.011865234375000002,0.011865234375000002,0.005932617187500001,rejected,0,0.0
8,6,optimized,,10,0.23214498392159555,0.2319882493910191,MZI21_arm0,27,21,0,4.157,4.157153631835648,-0.009832437481487254,True,7,1.0,0.015625,0.0234375,line_search,0,0.0
8,6,optimized,,10,0.2319882493910191,0.2319882493910191,MZI23_arm0,29,23,0,4.133,4.133,-0.021222862996466314,False,3,0.007910156250000001,0.007910156250000001,0.003955078125000001,rejected,0,0.0
8,6,optimized,,10,0.2319882493910191,0.2319882493910191,MZI22_arm1,24,22,1,5.5,5.5,0.036604264051123214,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,10,0.2319882493910191,0.2319882493910191,MZI24_arm1,30,24,1,3.999,3.999,-0.008690841079617144,False,4,0.011865234375000002,0.011865234375000002,0.005932617187500001,rejected,0,0.0
8,6,optimized,,10,0.2319882493910191,0.2319882493910191,MZI24_arm0,26,24,0,4.083,4.083,0.01876952342277192,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,10,0.2319882493910191,0.2319882493910191,MZI21_arm1,23,21,1,3.5,3.5,0.007553247844831877,False,1,0.001318359375,0.001318359375,0.001,rejected,0,0.0
8,6,optimized,,11,0.23407463692575214,0.23389704631733008,MZI22_arm0,28,22,0,3.858,3.857944232451344,0.05576754865573153,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,11,0.23389704631733008,0.23389704631733008,MZI22_arm1,24,22,1,5.5,5.5,-0.024526185602311536,False,0,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,11,0.23389704631733008,0.23389704631733008,MZI23_arm0,29,23,0,4.133,4.133,-0.03074617261648867,False,2,0.003955078125000001,0.003955078125000001,0.0019775390625000003,rejected,0,0.0
8,6,optimized,,11,0.23389704631733008,0.23389704631733008,MZI24_arm0,26,24,0,4.083,4.083,0.006432039219661649,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,11,0.23389704631733008,0.23389704631733008,MZI21_arm0,27,21,0,4.157,4.157,-0.013538769456233484,False,5,0.0234375,0.0234375,0.01171875,rejected,0,0.0
8,6,optimized,,11,0.23389704631733008,0.23389704631733008,MZI24_arm1,30,24,1,3.999,3.999,-0.006623208847368605,False,3,0.005932617187500001,0.005932617187500001,0.0029663085937500005,rejected,0,0.0
8,6,optimized,,11,0.23389704631733008,0.23303626442436878,MZI21_arm1,23,21,1,3.5,3.499962293406864,0.037706593135999854,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,11,0.23303626442436878,0.23282595920637716,MZI23_arm1,25,23,1,3.499,3.498756479604375,0.04104771771519727,True,1,0.005932617187500001,0.005932617187500001,0.00889892578125,line_search,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI22_arm0,28,22,0,3.858,3.858,0.022216943017358527,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI23_arm1,25,23,1,3.499,3.499,0.01088950788334166,False,4,0.00889892578125,0.00889892578125,0.004449462890625,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI21_arm1,23,21,1,3.5,3.5,0.002601467368368302,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI23_arm0,29,23,0,4.133,4.133,-0.03547140788814011,False,1,0.0019775390625000003,0.0019775390625000003,0.001,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI22_arm1,24,22,1,5.5,5.5,0.011688949104614571,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI21_arm0,27,21,0,4.157,4.157,-0.010448772826449987,False,4,0.01171875,0.01171875,0.005859375,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI24_arm1,30,24,1,3.999,3.999,-0.004194046832198952,False,2,0.0029663085937500005,0.0029663085937500005,0.0014831542968750003,rejected,0,0.0
8,6,optimized,,12,0.23343526332870124,0.23343526332870124,MZI24_arm0,26,24,0,4.083,4.083,0.009431840146680921,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,13,0.23495845591942952,0.23495845591942952,MZI23_arm0,29,23,0,4.133,4.133,-0.017106413097319976,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,13,0.23495845591942952,0.23495845591942952,MZI22_arm0,28,22,0,3.858,3.858,0.04934859262641779,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,13,0.23495845591942952,0.23495845591942952,MZI22_arm1,24,22,1,5.5,5.5,-0.07349210564406312,False,0,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,13,0.23495845591942952,0.23386675165421303,MZI23_arm1,25,23,1,3.499,3.4988854111532524,0.025753411044068784,True,1,0.004449462890625,0.004449462890625,0.0066741943359375005,line_search,0,0.0
8,6,optimized,,13,0.23386675165421303,0.23386675165421303,MZI21_arm0,27,21,0,4.157,4.157,-0.01183273658857423,False,3,0.005859375,0.005859375,0.0029296875,rejected,0,0.0
8,6,optimized,,13,0.23386675165421303,0.23386675165421303,MZI24_arm0,26,24,0,4.083,4.083,0.0037273881584171903,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,13,0.23386675165421303,0.23386675165421303,MZI24_arm1,30,24,1,3.999,3.999,9.059341138165081e-05,False,1,0.0014831542968750003,0.0014831542968750003,0.001,rejected,0,0.0
8,6,optimized,,13,0.23386675165421303,0.23386675165421303,MZI21_arm1,23,21,1,3.5,3.5,0.007364503467525978,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,14,0.2346563007957536,0.2346563007957536,MZI22_arm1,24,22,1,5.5,5.5,0.007369685470978872,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,14,0.2346563007957536,0.23356088246876971,MZI22_arm0,28,22,0,3.858,3.8579405317914435,0.059468208556401975,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,14,0.23356088246876971,0.23356088246876971,MZI23_arm1,25,23,1,3.499,3.499,0.017173250209810684,False,3,0.0066741943359375005,0.0066741943359375005,0.0033370971679687503,rejected,0,0.0
8,6,optimized,,14,0.23356088246876971,0.23356088246876971,MZI23_arm0,29,23,0,4.133,4.133,-0.009602096161457695,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,14,0.23356088246876971,0.23356088246876971,MZI21_arm0,27,21,0,4.157,4.157,-0.016503594078523882,False,2,0.0029296875,0.0029296875,0.00146484375,rejected,0,0.0
8,6,optimized,,14,0.23356088246876971,0.23356088246876971,MZI21_arm1,23,21,1,3.5,3.5,-0.0012715566947311952,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,14,0.23356088246876971,0.23356088246876971,MZI24_arm0,26,24,0,4.083,4.083,0.025025558782710268,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,14,0.23356088246876971,0.23356088246876971,MZI24_arm1,30,24,1,3.999,3.999,0.011272863585191906,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI22_arm0,28,22,0,3.858,3.858,0.05141448403447805,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI24_arm0,26,24,0,4.083,4.083,-0.001951232952575363,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI23_arm1,25,23,1,3.499,3.499,0.014440795346778295,False,2,0.0033370971679687503,0.0033370971679687503,0.0016685485839843751,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI21_arm0,27,21,0,4.157,4.157,-0.0043254450037257895,False,1,0.00146484375,0.00146484375,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI24_arm1,30,24,1,3.999,3.999,0.0009634196417508669,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI23_arm0,29,23,0,4.133,4.133,-0.015438132480396684,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI22_arm1,24,22,1,5.5,5.5,0.019905516454478835,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,15,0.2346937810016623,0.2346937810016623,MZI21_arm1,23,21,1,3.5,3.5,0.012052072278080628,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI22_arm0,28,22,0,3.858,3.858,0.03876219365198729,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI22_arm1,24,22,1,5.5,5.5,-0.0032675732405035994,False,0,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI23_arm0,29,23,0,4.133,4.133,-0.027615847147342033,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI23_arm1,25,23,1,3.499,3.499,0.036535330550807564,False,1,0.0016685485839843751,0.0016685485839843751,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI21_arm1,23,21,1,3.5,3.5,-0.0016716697731393433,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI21_arm0,27,21,0,4.157,4.157,-0.010003184548280438,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI24_arm0,26,24,0,4.083,4.083,-0.007358492210074609,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,16,0.23517901664031113,0.23517901664031113,MZI24_arm1,30,24,1,3.999,3.999,0.0045999143730525395,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.2361800014689218,0.23508097024214059,MZI22_arm0,28,22,0,3.858,3.85793744939136,0.06255060864012793,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI23_arm1,25,23,1,3.499,3.499,0.022517127351553957,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI23_arm0,29,23,0,4.133,4.133,-0.025365186437532036,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI21_arm0,27,21,0,4.157,4.157,-0.007066431667526197,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI24_arm0,26,24,0,4.083,4.083,0.00357075725100222,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI24_arm1,30,24,1,3.999,3.999,-0.013038760510317842,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI22_arm1,24,22,1,5.5,5.5,0.0020264504821538177,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,17,0.23508097024214059,0.23508097024214059,MZI21_arm1,23,21,1,3.5,3.5,0.01571689066485539,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI22_arm0,28,22,0,3.858,3.858,0.050806917776126344,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI23_arm0,29,23,0,4.133,4.133,-0.01812676489230638,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI23_arm1,25,23,1,3.499,3.499,0.017660062221535443,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI21_arm1,23,21,1,3.5,3.5,0.015951910003476885,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI24_arm1,30,24,1,3.999,3.999,-0.004970306323295866,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI21_arm0,27,21,0,4.157,4.157,-0.006570472559238595,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI24_arm0,26,24,0,4.083,4.083,0.006990142784865105,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,18,0.23549307430580335,0.23549307430580335,MZI22_arm1,24,22,1,5.5,5.5,-0.006118819529001137,False,0,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,19,0.23610864770481924,0.23610864770481924,MZI22_arm0,28,22,0,3.858,3.858,0.06398939039349844,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,19,0.23610864770481924,0.2360528627185984,MZI23_arm0,29,23,0,4.133,4.133036276366817,-0.03627636681676976,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,19,0.2360528627185984,0.2360528627185984,MZI23_arm1,25,23,1,3.499,3.499,0.03923131329783971,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,19,0.2360528627185984,0.23584350719472277,MZI21_arm1,23,21,1,3.5,3.500006309981164,-0.00630998116365813,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,6,optimized,,19,0.23584350719472277,0.23584350719472277,MZI24_arm0,26,24,0,4.083,4.083,0.001214804569478504,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,19,0.23584350719472277,0.23584350719472277,MZI21_arm0,27,21,0,4.157,4.157,-0.006170965919354142,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,19,0.23584350719472277,0.23584350719472277,MZI22_arm1,24,22,1,5.5,5.5,-0.008090037835191582,False,0,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,19,0.23584350719472277,0.23584350719472277,MZI24_arm1,30,24,1,3.999,3.999,-0.017977314411257005,False,1,0.001,0.001,0.001,rejected,0,0.0
8,7,optimized,,0,1.071033153922251,1.0688320507173497,MZI25_arm0,100,25,0,3.921,3.9103115838510183,0.1068841614898174,True,1,0.1,0.1,0.15000000000000002,line_search,0,0.0
8,7,optimized,,0,1.0688320507173497,0.9067948376303699,MZI25_arm1,104,25,1,0.0,2.5,0.17291444438403136,True,0,0.1,0.1,0.15000000000000002,lower_boundary_coarse_search,11,2.5
8,7,optimized,,0,0.9067948376303699,0.9067948376303699,MZI26_arm0,99,26,0,4.196,4.196,0.137822336974114,False,7,0.1,0.1,0.05,rejected,0,0.0
8,7,optimized,,0,0.9067948376303699,0.6360223895859113,MZI26_arm1,103,26,1,0.0,5.0,-0.001396117045526779,True,7,0.1,0.1,0.15000000000000002,lower_boundary_coarse_search,11,5.0
8,7,optimized,,0,0.6360223895859113,0.6197620614511443,MZI27_arm0,102,27,0,3.972,4.007136530637015,-0.3513653063701546,True,1,0.1,0.1,0.15000000000000002,line_search,0,0.0
